utime,type,vel vx,vel vy,vel wz
1713214587635264,MBOT_VEL,0.0,0.0,-0.0
1713214587675671,MBOT_VEL,0.0,0.0,-0.0
1713214587716116,MBOT_VEL,0.0,0.0,-0.0
1713214587756517,MBOT_VEL,0.0,0.0,-0.0
1713214587797050,MBOT_VEL,0.0,0.0,-0.0
1713214587838672,MBOT_VEL,0.0,0.0,-0.0
1713214587879081,MBOT_VEL,0.0,0.0,-0.0
1713214587919482,MBOT_VEL,0.0,0.0,-0.0
1713214587959872,MBOT_VEL,0.0,0.0,-0.0
1713214588000400,MBOT_VEL,0.0,0.0,-0.0
1713214588040830,MBOT_VEL,0.0,0.0,-0.0
1713214588082330,MBOT_VEL,0.0,0.0,-0.0
1713214588122721,MBOT_VEL,0.0,0.0,-0.0
1713214588163086,MBOT_VEL,0.0,0.0,-0.0
1713214588203616,MBOT_VEL,0.0,0.0,-0.0
1713214588244041,MBOT_VEL,0.0,0.0,-0.0
1713214588284441,MBOT_VEL,0.0,0.0,-0.0
1713214588324847,MBOT_VEL,0.0,0.0,-0.0
1713214588365216,MBOT_VEL,0.0,0.0,-0.0
1713214588405759,MBOT_VEL,0.0,0.0,-0.0
1713214588447388,MBOT_VEL,0.0,0.0,-0.0
1713214588487792,MBOT_VEL,0.0,0.0,-0.0
1713214588528182,MBOT_VEL,0.0,0.0,-0.0
1713214588568573,MBOT_VEL,0.0,0.0,-0.0
1713214588609104,MBOT_VEL,0.0,0.0,-0.0
1713214588652661,MBOT_VEL,0.0,0.0,-0.0
1713214588693065,MBOT_VEL,0.0,0.0,-0.0
1713214588733468,MBOT_VEL,0.0,0.0,-0.0
1713214588773844,MBOT_VEL,0.0,0.0,-0.0
1713214588814379,MBOT_VEL,0.0,0.0,-0.0
1713214588854791,MBOT_VEL,0.0,0.0,-0.0
1713214588895191,MBOT_VEL,0.0,0.0,-0.0
1713214588935589,MBOT_VEL,0.0,0.0,-0.0
1713214588977031,MBOT_VEL,0.0,0.0,-0.0
1713214589017568,MBOT_VEL,0.0,0.0,-0.0
1713214589057986,MBOT_VEL,0.0,0.0,-0.0
1713214589098379,MBOT_VEL,0.0,0.0,-0.0
1713214589138826,MBOT_VEL,0.0,0.0,-0.0
1713214589179222,MBOT_VEL,0.0,0.0,-0.0
1713214589219748,MBOT_VEL,0.0,0.0,-0.0
1713214589260886,MBOT_VEL,0.0,0.0,-0.0
1713214589301297,MBOT_VEL,0.0,0.0,-0.0
1713214589341690,MBOT_VEL,0.0,0.0,-0.0
1713214589382067,MBOT_VEL,0.0,0.0,-0.0
1713214589422608,MBOT_VEL,0.0,0.0,-0.0
1713214589463034,MBOT_VEL,0.0,0.0,-0.0
1713214589503439,MBOT_VEL,0.0,0.0,-0.0
1713214589543841,MBOT_VEL,0.0,0.0,-0.0
1713214589585328,MBOT_VEL,0.0,0.0,-0.0
1713214589625871,MBOT_VEL,0.0,0.0,-0.0
1713214589665140,MBOT_VEL,0.0,0.0,-0.0
1713214589705562,MBOT_VEL,0.0,0.0,-0.0
1713214589745964,MBOT_VEL,0.0,0.0,-0.0
1713214589786336,MBOT_VEL,0.0,0.0,-0.0
1713214589828010,MBOT_VEL,0.0,0.0,-0.0
1713214589868427,MBOT_VEL,0.0,0.0,-0.0
1713214589908837,MBOT_VEL,0.0,0.0,-0.0
1713214589949240,MBOT_VEL,0.0,0.0,-0.0
1713214589989615,MBOT_VEL,0.0,0.0,-0.0
1713214590030138,MBOT_VEL,0.0,0.0,-0.0
1713214590070569,MBOT_VEL,0.0,0.0,-0.0
1713214590110955,MBOT_VEL,0.0,0.0,-0.0
1713214590151352,MBOT_VEL,0.0,0.0,-0.0
1713214590192656,MBOT_VEL,0.0,0.0,-0.0
1713214590233200,MBOT_VEL,0.0,0.0,-0.0
1713214590273639,MBOT_VEL,0.0,0.0,-0.0
1713214590314059,MBOT_VEL,0.0,0.0,-0.0
1713214590354517,MBOT_VEL,0.0,0.0,-0.0
1713214590394915,MBOT_VEL,0.0,0.0,-0.0
1713214590436289,MBOT_VEL,0.0,0.0,-0.0
1713214590476715,MBOT_VEL,0.0,0.0,-0.0
1713214590517122,MBOT_VEL,0.0,0.0,-0.0
1713214590557530,MBOT_VEL,0.0,0.0,-0.0
1713214590597913,MBOT_VEL,0.0,0.0,-0.0
1713214590636887,MBOT_VEL,0.0,0.0,-0.0
1713214590677323,MBOT_VEL,0.0,0.0,-0.0
1713214590717735,MBOT_VEL,0.0,0.0,-0.0
1713214590758122,MBOT_VEL,0.0,0.0,-0.0
1713214590798493,MBOT_VEL,0.0,0.0,-0.0
1713214590839726,MBOT_VEL,-0.0020429992582648993,0.0,0.026239393278956413
1713214590880152,MBOT_VEL,0.0,0.0,-0.0
1713214590920554,MBOT_VEL,0.0,0.0,-0.0
1713214590960960,MBOT_VEL,0.0,0.0,-0.0
1713214591001336,MBOT_VEL,0.0,0.0,-0.0
1713214591042923,MBOT_VEL,0.0,0.0,-0.0
1713214591083355,MBOT_VEL,0.0,0.0,-0.0
1713214591123767,MBOT_VEL,0.0,0.0,-0.0
1713214591164217,MBOT_VEL,0.0,0.0,-0.0
1713214591204603,MBOT_VEL,0.0,0.0,-0.0
1713214591245119,MBOT_VEL,0.0,0.0,-0.0
1713214591285554,MBOT_VEL,0.0,0.0,-0.0
1713214591325962,MBOT_VEL,-0.0020847106352448463,0.0,0.026775116100907326
1713214591367340,MBOT_VEL,0.0,0.0,-0.0
1713214591407752,MBOT_VEL,0.0,0.0,-0.0
1713214591448285,MBOT_VEL,0.0,0.0,-0.0
1713214591488708,MBOT_VEL,0.0,0.0,-0.0
1713214591529116,MBOT_VEL,0.0,0.0,-0.0
1713214591569564,MBOT_VEL,0.0,0.0,-0.0
1713214591609961,MBOT_VEL,0.0,0.0,-0.0
1713214591652309,MBOT_VEL,0.0,0.0,-0.0
1713214591692749,MBOT_VEL,0.0020830610301345587,0.0,-0.026753930374979973
1713214591733157,MBOT_VEL,0.0,0.0,-0.0
1713214591773624,MBOT_VEL,0.0,0.0,-0.0
1713214591814022,MBOT_VEL,0.0,0.0,-0.0
1713214591854557,MBOT_VEL,0.0,0.0,-0.0
1713214591894990,MBOT_VEL,0.0,0.0,-0.0
1713214591935410,MBOT_VEL,0.0,0.0,-0.0
1713214591976772,MBOT_VEL,0.0,0.0,-0.0
1713214592017142,MBOT_VEL,0.0,0.0,-0.0
1713214592057653,MBOT_VEL,0.0,0.0,-0.0
1713214592098066,MBOT_VEL,0.0,0.0,-0.0
1713214592138473,MBOT_VEL,0.0,0.0,-0.0
1713214592178867,MBOT_VEL,0.0,0.0,-0.0
1713214592219243,MBOT_VEL,0.0,0.0,-0.0
1713214592260525,MBOT_VEL,0.0,0.0,-0.0
1713214592300944,MBOT_VEL,0.0,0.0,-0.0
1713214592341345,MBOT_VEL,0.0,0.0,-0.0
1713214592381729,MBOT_VEL,0.0,0.0,-0.0
1713214592422107,MBOT_VEL,0.0,0.0,-0.0
1713214592462631,MBOT_VEL,0.0,0.0,-0.0
1713214592503058,MBOT_VEL,0.0,0.0,-0.0
1713214592543483,MBOT_VEL,0.0,0.0,-0.0
1713214592585204,MBOT_VEL,0.0,0.0,-0.0
1713214592625588,MBOT_VEL,0.0,0.0,-0.0
1713214592665823,MBOT_VEL,0.0,0.0,-0.0
1713214592706246,MBOT_VEL,0.0,0.0,-0.0
1713214592746644,MBOT_VEL,0.0,0.0,-0.0
1713214592787041,MBOT_VEL,0.0,0.0,-0.0
1713214592827412,MBOT_VEL,0.0,0.0,-0.0
1713214592868572,MBOT_VEL,0.0,0.0,-0.0
1713214592908990,MBOT_VEL,0.0,0.0,-0.0
1713214592949384,MBOT_VEL,0.0,0.0,-0.0
1713214592989788,MBOT_VEL,0.0,0.0,-0.0
1713214593030164,MBOT_VEL,0.0,0.0,-0.0
1713214593070686,MBOT_VEL,0.0,0.0,-0.0
1713214593111120,MBOT_VEL,0.0,0.0,-0.0
1713214593151527,MBOT_VEL,0.0,0.0,-0.0
1713214593191970,MBOT_VEL,0.0,0.0,-0.0
1713214593233501,MBOT_VEL,0.0,0.0,-0.0
1713214593274025,MBOT_VEL,0.0,0.0,-0.0
1713214593314449,MBOT_VEL,0.0,0.0,-0.0
1713214593354854,MBOT_VEL,0.0,0.0,-0.0
1713214593395252,MBOT_VEL,0.0,0.0,-0.0
1713214593436719,MBOT_VEL,0.0,0.0,-0.0
1713214593477257,MBOT_VEL,0.0,0.0,-0.0
1713214593517671,MBOT_VEL,0.0,0.0,-0.0
1713214593558076,MBOT_VEL,0.0,0.0,-0.0
1713214593598474,MBOT_VEL,0.0,0.0,-0.0
1713214593641756,MBOT_VEL,0.0,0.0,-0.0
1713214593682293,MBOT_VEL,0.0,0.0,-0.0
1713214593722739,MBOT_VEL,0.0,0.0,-0.0
1713214593764066,MBOT_VEL,0.0,0.0,-0.0
1713214593804443,MBOT_VEL,0.0,0.0,-0.0
1713214593844803,MBOT_VEL,0.0,0.0,-0.0
1713214593885338,MBOT_VEL,0.09663532674312592,0.0,0.14680172502994537
1713214593925779,MBOT_VEL,0.13227111101150513,0.0,0.1203896626830101
1713214593966215,MBOT_VEL,0.15936993062496185,0.0,0.013378309085965157
1713214594006632,MBOT_VEL,0.18654003739356995,0.0,0.01338458526879549
1713214594047910,MBOT_VEL,0.19999565184116364,0.0,0.026210827752947807
1713214594088441,MBOT_VEL,0.2088775932788849,0.0,0.013346927240490913
1713214594128890,MBOT_VEL,0.20825976133346558,0.0,0.026748035103082657
1713214594169312,MBOT_VEL,0.20839886367321014,0.0,0.026765840128064156
1713214594209744,MBOT_VEL,0.20938903093338013,0.0,0.013379589654505253
1713214594250221,MBOT_VEL,0.20915625989437103,0.0,-0.013364731334149837
1713214594290774,MBOT_VEL,0.21291881799697876,0.0,-0.013339625671505928
1713214594332366,MBOT_VEL,0.20557455718517303,0.0,0.013006464578211308
1713214594372779,MBOT_VEL,0.20948748290538788,0.0,-0.013385865837335587
1713214594413190,MBOT_VEL,0.2063710242509842,0.0,0.0
1713214594453658,MBOT_VEL,0.20399871468544006,0.0,0.0
1713214594494210,MBOT_VEL,0.20876942574977875,0.0,-0.013340010307729244
1713214594534654,MBOT_VEL,0.2062026411294937,0.0,0.026751236990094185
1713214594575069,MBOT_VEL,0.20635060966014862,0.0,-0.02677045203745365
1713214594616190,MBOT_VEL,0.20485636591911316,0.0,0.0
1713214594656268,MBOT_VEL,0.2122894823551178,0.0,-0.02699563279747963
1713214594696796,MBOT_VEL,0.20681452751159668,0.0,-0.01334795169532299
1713214594737239,MBOT_VEL,0.20933210849761963,0.0,0.013375874608755112
1713214594777660,MBOT_VEL,0.20423594117164612,0.0,0.026766609400510788
1713214594818085,MBOT_VEL,0.20838339626789093,0.0,0.0
1713214594858493,MBOT_VEL,0.20638634264469147,0.0,-0.026775062084197998
1713214594899034,MBOT_VEL,0.20674821734428406,0.0,-0.01334372442215681
1713214594940623,MBOT_VEL,0.20862765610218048,0.0,-0.026014722883701324
1713214594981044,MBOT_VEL,0.20736199617385864,0.0,-0.013383176177740097
1713214595021466,MBOT_VEL,0.20631487667560577,0.0,-0.026765840128064156
1713214595061926,MBOT_VEL,0.20820312201976776,0.0,-0.02674073353409767
1713214595102459,MBOT_VEL,0.20886728167533875,0.0,-0.040038857609033585
1713214595142895,MBOT_VEL,0.20832671225070953,0.0,0.026756489649415016
1713214595183330,MBOT_VEL,0.20520687103271484,0.0,0.013378692790865898
1713214595223742,MBOT_VEL,0.2063659280538559,0.0,-0.026772500947117805
1713214595265092,MBOT_VEL,0.20779630541801453,0.0,-0.026165099814534187
1713214595305647,MBOT_VEL,0.20979256927967072,0.0,-0.026677969843149185
1713214595346090,MBOT_VEL,0.20829063653945923,0.0,0.02675187774002552
1713214595386795,MBOT_VEL,0.2090194672346115,0.0,-0.026579726487398148
1713214595427203,MBOT_VEL,0.20534400641918182,0.0,-0.013387531042098999
1713214595467597,MBOT_VEL,0.21167147159576416,0.0,-0.04017655551433563
1713214595508689,MBOT_VEL,0.20910094678401947,0.0,0.0
1713214595549132,MBOT_VEL,0.21037355065345764,0.0,0.0
1713214595589550,MBOT_VEL,0.20320896804332733,0.0,0.013384200632572174
1713214595629346,MBOT_VEL,0.21061863005161285,0.0,-0.013593371026217937
1713214595669748,MBOT_VEL,0.20537447929382324,0.0,-0.013389580883085728
1713214595710321,MBOT_VEL,0.20762327313423157,0.0,0.0
1713214595750753,MBOT_VEL,0.20522210001945496,0.0,0.013379589654505253
1713214595791977,MBOT_VEL,0.2104748636484146,0.0,0.0
1713214595832386,MBOT_VEL,0.20429658889770508,0.0,-0.026774421334266663
1713214595872769,MBOT_VEL,0.20860010385513306,0.0,-0.026791714131832123
1713214595913291,MBOT_VEL,0.20892401039600372,0.0,-0.013349873013794422
1713214595953740,MBOT_VEL,0.21034236252307892,0.0,0.0
1713214595994159,MBOT_VEL,0.20424605906009674,0.0,0.0
1713214596034580,MBOT_VEL,0.20736199617385864,0.0,-0.013383176177740097
1713214596074967,MBOT_VEL,0.20649366080760956,0.0,-0.026789024472236633
1713214596116337,MBOT_VEL,0.21075017750263214,0.0,-0.013076145201921463
1713214596156772,MBOT_VEL,0.2072901874780655,0.0,-0.013378565199673176
1713214596197183,MBOT_VEL,0.20532874763011932,0.0,-0.013386634178459644
1713214596237609,MBOT_VEL,0.2062944769859314,0.0,-0.026763150468468666
1713214596278006,MBOT_VEL,0.2085278481245041,0.0,-0.026782363653182983
1713214596318540,MBOT_VEL,0.20990124344825745,0.0,0.0
1713214596358977,MBOT_VEL,0.20727995038032532,0.0,-0.01337792444974184
1713214596400187,MBOT_VEL,0.20748014748096466,0.0,-0.01312712486833334
1713214596440611,MBOT_VEL,0.2073465883731842,0.0,-0.01338215172290802
1713214596481009,MBOT_VEL,0.20852267742156982,0.0,0.0
1713214596521560,MBOT_VEL,0.20981326699256897,0.0,0.0
1713214596561997,MBOT_VEL,0.20727995038032532,0.0,-0.01337792444974184
1713214596602428,MBOT_VEL,0.2083524763584137,0.0,-0.026759948581457138
1713214596637717,MBOT_VEL,0.23871175944805145,0.0,-0.03065912052989006
1713214596678138,MBOT_VEL,0.21153008937835693,0.0,-0.013383176177740097
1713214596719433,MBOT_VEL,0.21011297404766083,0.0,0.0
1713214596759857,MBOT_VEL,0.2094304859638214,0.0,0.013382279314100742
1713214596800275,MBOT_VEL,0.20633529126644135,0.0,0.05353705957531929
1713214596840695,MBOT_VEL,0.2084091603755951,0.0,0.08030149340629578
1713214596881075,MBOT_VEL,0.2075725495815277,0.0,0.09377791732549667
1713214596921609,MBOT_VEL,0.08312921226024628,0.0,0.026691868901252747
1713214596962054,MBOT_VEL,0.020828034728765488,0.0,-0.02675062045454979
1713214597003333,MBOT_VEL,0.0010203613201156259,0.0,0.013105076737701893
1713214597043728,MBOT_VEL,0.0,0.0,-0.0
1713214597084103,MBOT_VEL,-0.006259243935346603,0.0,0.0
1713214597124633,MBOT_VEL,-0.0010392176918685436,0.0,-0.013347259722650051
1713214597165071,MBOT_VEL,0.0010415819706395268,0.0,-0.013377626426517963
1713214597205474,MBOT_VEL,0.0,0.0,-0.0
1713214597245862,MBOT_VEL,0.0,0.0,-0.0
1713214597286233,MBOT_VEL,0.0,0.0,-0.0
1713214597328083,MBOT_VEL,0.0,0.0,-0.0
1713214597368494,MBOT_VEL,0.0,0.0,-0.0
1713214597408895,MBOT_VEL,0.0,0.0,-0.0
1713214597449301,MBOT_VEL,0.0,0.0,-0.0
1713214597489766,MBOT_VEL,0.0,0.0,-0.0
1713214597530303,MBOT_VEL,0.0,0.0,-0.0
1713214597570728,MBOT_VEL,0.0,0.0,-0.0
1713214597612322,MBOT_VEL,0.0,0.0,-0.0
1713214597658972,MBOT_VEL,0.0,0.0,-0.0
1713214597699426,MBOT_VEL,0.0,0.0,-0.0
1713214597739936,MBOT_VEL,0.0,0.0,-0.0
1713214597780353,MBOT_VEL,0.0,0.0,-0.0
1713214597820744,MBOT_VEL,0.0,0.0,-0.0
1713214597861148,MBOT_VEL,0.0,0.0,-0.0
1713214597902505,MBOT_VEL,0.0,0.0,-0.0
1713214597943019,MBOT_VEL,0.0,0.0,-0.0
1713214597983438,MBOT_VEL,0.0,0.0,-0.0
1713214598023844,MBOT_VEL,0.0,0.0,-0.0
1713214598064261,MBOT_VEL,0.0,0.0,-0.0
1713214598104654,MBOT_VEL,0.0,0.0,-0.0
1713214598146293,MBOT_VEL,0.0,0.0,-0.0
1713214598186715,MBOT_VEL,0.0,0.0,-0.0
1713214598227108,MBOT_VEL,0.0,0.0,-0.0
1713214598267523,MBOT_VEL,0.0,0.0,-0.0
1713214598307915,MBOT_VEL,0.0,0.0,-0.0
1713214598348429,MBOT_VEL,0.0,0.0,-0.0
1713214598388853,MBOT_VEL,0.0,0.0,-0.0
1713214598429252,MBOT_VEL,0.0,0.0,-0.0
1713214598470749,MBOT_VEL,0.0,0.0,-0.0
1713214598511135,MBOT_VEL,0.0,0.0,-0.0
1713214598551654,MBOT_VEL,0.0,0.0,-0.0
1713214598592076,MBOT_VEL,0.0,0.0,-0.0
1713214598631309,MBOT_VEL,0.0,0.0,-0.0
1713214598671721,MBOT_VEL,0.0,0.0,-0.0
1713214598712110,MBOT_VEL,0.0,0.0,-0.0
1713214598753362,MBOT_VEL,0.0,0.0,-0.0
1713214598793799,MBOT_VEL,0.0,0.0,-0.0
1713214598834206,MBOT_VEL,0.0,0.0,-0.0
1713214598874615,MBOT_VEL,0.0,0.0,-0.0
1713214598915009,MBOT_VEL,0.0,0.0,-0.0
1713214598955525,MBOT_VEL,0.0,0.0,-0.0
1713214598995943,MBOT_VEL,0.0,0.0,-0.0
1713214599036339,MBOT_VEL,0.0,0.0,-0.0
1713214599077787,MBOT_VEL,0.0,0.0,-0.0
1713214599118186,MBOT_VEL,0.0,0.0,-0.0
1713214599158715,MBOT_VEL,0.0,0.0,-0.0
1713214599199159,MBOT_VEL,0.08643848448991776,0.0,-0.013375618495047092
1713214599239593,MBOT_VEL,0.1354190558195114,0.0,0.0
1713214599280006,MBOT_VEL,0.17300958931446075,0.0,-0.02677186019718647
1713214599320423,MBOT_VEL,0.19591915607452393,0.0,-0.02676917053759098
1713214599361651,MBOT_VEL,0.20432469248771667,0.0,0.0
1713214599402094,MBOT_VEL,0.20933210849761963,0.0,-0.013375874608755112
1713214599442518,MBOT_VEL,0.21255631744861603,0.0,0.0
1713214599482924,MBOT_VEL,0.21577824652194977,0.0,-0.013388299383223057
1713214599523332,MBOT_VEL,0.20638634264469147,0.0,0.4551769495010376
1713214599563869,MBOT_VEL,0.20780764520168304,0.0,0.8006973266601562
1713214599604301,MBOT_VEL,0.21563945710659027,0.0,0.9231932163238525
1713214599642355,MBOT_VEL,0.23354215919971466,0.0,0.38382405042648315
1713214599684147,MBOT_VEL,0.20862211287021637,0.0,0.2718283534049988
1713214599724564,MBOT_VEL,0.21571949124336243,0.0,0.12046113610267639
1713214599765090,MBOT_VEL,0.20994269847869873,0.0,-0.02669718489050865
1713214599805532,MBOT_VEL,0.2093372792005539,0.0,-0.06688142567873001
1713214599845953,MBOT_VEL,0.2094460427761078,0.0,-0.04014965519309044
1713214599886349,MBOT_VEL,0.21166099607944489,0.0,-0.01339150220155716
1713214599926776,MBOT_VEL,0.20941494405269623,0.0,-0.013381254859268665
1713214599968120,MBOT_VEL,0.21292024850845337,0.0,-0.039253413677215576
1713214600008547,MBOT_VEL,0.21254055202007294,0.0,-0.05352514609694481
1713214600048961,MBOT_VEL,0.2115667164325714,0.0,0.013385609723627567
1713214600089372,MBOT_VEL,0.2126246839761734,0.0,-0.05354628339409828
1713214600129788,MBOT_VEL,0.21364054083824158,0.0,-0.013384968973696232
1713214600170325,MBOT_VEL,0.21404185891151428,0.0,-0.026689883321523666
1713214600210766,MBOT_VEL,0.21246697008609772,0.0,-0.053506575524806976
1713214600252289,MBOT_VEL,0.21200236678123474,0.0,-0.45598238706588745
1713214600292719,MBOT_VEL,0.2135665863752365,0.0,-0.3612673580646515
1713214600333135,MBOT_VEL,0.2146826833486557,0.0,-0.21415849030017853
1713214600373680,MBOT_VEL,0.2150384932756424,0.0,0.013342315331101418
1713214600414120,MBOT_VEL,0.20934762060642242,0.0,0.09363880753517151
1713214600454538,MBOT_VEL,0.2125878632068634,0.0,0.05353705957531929
1713214600495936,MBOT_VEL,0.20959021151065826,0.0,0.026134870946407318
1713214600536358,MBOT_VEL,0.2104828655719757,0.0,0.05353168025612831
1713214600576885,MBOT_VEL,0.20889821648597717,0.0,0.06674129515886307
1713214600617335,MBOT_VEL,0.21137844026088715,0.0,0.040120963007211685
1713214600658303,MBOT_VEL,0.2066495418548584,0.0,0.09243195503950119
1713214600698723,MBOT_VEL,0.2136193960905075,0.0,0.06691793352365494
1713214600739138,MBOT_VEL,0.21051929891109467,0.0,0.0535409040749073
1713214600779672,MBOT_VEL,0.211979478597641,0.0,0.10676760226488113
1713214600820783,MBOT_VEL,0.20900431275367737,0.0,0.10526908189058304
1713214600861203,MBOT_VEL,0.2136193960905075,0.0,0.06691793352365494
1713214600901613,MBOT_VEL,0.20741844177246094,0.0,0.09370823204517365
1713214600942022,MBOT_VEL,0.20325425267219543,0.0,-0.3346807360649109
1713214600982556,MBOT_VEL,0.20886214077472687,0.0,-0.7607187032699585
1713214601022986,MBOT_VEL,0.22294265031814575,0.0,-0.9098585844039917
1713214601063401,MBOT_VEL,0.21781452000141144,0.0,-0.5220244526863098
1713214601104731,MBOT_VEL,0.20789684355258942,0.0,-0.3141336143016815
1713214601145144,MBOT_VEL,0.21782532334327698,0.0,-0.17401663959026337
1713214601185677,MBOT_VEL,0.2099064290523529,0.0,-0.05338514596223831
1713214601226114,MBOT_VEL,0.21457120776176453,0.0,0.0
