utime,vel vx,vel vy,vel wz,apriltag 1 id,apriltag 1 latitude,apriltag 1 longitude,apriltag 2 id,apriltag 2 latitude,apriltag 2 longitude,odometry x,odometry y,odometry theta
1713214585449288,None,None,None,1,-256.9936218261719,1635.105712890625,2,131.1113739013672,1635.6634521484375,None,None,None
1713214585475363,None,None,None,1,-256.9949645996094,1635.1241455078125,2,131.12521362304688,1635.8433837890625,None,None,None
1713214585486592,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585502068,None,None,None,1,-257.0151062011719,1635.22509765625,2,131.12716674804688,1635.8660888671875,None,None,None
1713214585526990,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585528073,None,None,None,1,-257.01708984375,1635.2274169921875,2,131.10787963867188,1635.6622314453125,None,None,None
1713214585554585,None,None,None,1,-257.02496337890625,1635.282958984375,2,131.11544799804688,1635.7376708984375,None,None,None
1713214585567531,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585581613,None,None,None,1,-257.0248107910156,1635.327880859375,2,131.1334228515625,1635.9769287109375,None,None,None
1713214585607072,None,None,None,1,-257.0291748046875,1635.3795166015625,2,131.1376495361328,1635.991943359375,None,None,None
1713214585607944,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585632749,None,None,None,1,-257.0397033691406,1635.4178466796875,2,131.12449645996094,1635.82958984375,None,None,None
1713214585649666,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585658852,None,None,None,1,-257.0190734863281,1635.3280029296875,2,131.12120056152344,1635.842041015625,None,None,None
1713214585685796,None,None,None,1,-257.0068664550781,1635.2437744140625,2,131.1226348876953,1635.8907470703125,None,None,None
1713214585691159,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585711527,None,None,None,1,-257.0216979980469,1635.3026123046875,2,131.1271209716797,1635.9307861328125,None,None,None
1713214585731554,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585737421,None,None,None,1,-257.0250244140625,1635.3511962890625,2,131.13731384277344,1636.0748291015625,None,None,None
1713214585763445,None,None,None,1,-257.0143127441406,1635.2965087890625,2,131.1161651611328,1635.8126220703125,None,None,None
1713214585772076,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585788908,None,None,None,1,-257.0230407714844,1635.3359375,2,131.1026611328125,1635.6087646484375,None,None,None
1713214585812516,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585814015,None,None,None,1,-257.02374267578125,1636.0506591796875,2,131.11244201660156,1635.7105712890625,None,None,None
1713214585840040,None,None,None,1,-257.0305480957031,1636.085693359375,2,131.1346435546875,1635.9580078125,None,None,None
1713214585852933,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585865867,None,None,None,1,-257.0174255371094,1636.0076904296875,2,131.1348114013672,1635.95703125,None,None,None
1713214585893325,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585896881,None,None,None,1,-257.001708984375,1635.8895263671875,2,131.12918090820312,1635.8857421875,None,None,None
1713214585922824,None,None,None,1,-257.02069091796875,1635.326904296875,2,131.10333251953125,1635.6348876953125,None,None,None
1713214585933721,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214585948147,None,None,None,1,-257.05133056640625,1635.53076171875,2,131.09576416015625,1635.5390625,None,None,None
1713214585974249,None,None,None,1,-256.9654846191406,1634.96533203125,2,131.11471557617188,1635.7139892578125,None,None,None
1713214585974254,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586001520,None,None,None,1,-257.0657958984375,1635.5947265625,2,131.27365112304688,1637.005126953125,None,None,None
1713214586014681,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586026027,None,None,None,1,-257.0602111816406,1635.56884765625,2,131.12054443359375,1635.77685546875,None,None,None
1713214586050585,None,None,None,1,-257.0674133300781,1635.5968017578125,2,131.13351440429688,1635.9638671875,None,None,None
1713214586055923,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586076640,None,None,None,1,-257.060546875,1635.5654296875,2,131.30763244628906,1636.315673828125,None,None,None
1713214586096299,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586104172,None,None,None,1,-257.0436706542969,1635.433837890625,2,131.29812622070312,1636.1822509765625,None,None,None
1713214586131114,None,None,None,1,-257.0770568847656,1635.625732421875,2,131.12008666992188,1635.7916259765625,None,None,None
1713214586136695,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586157057,None,None,None,1,-257.051025390625,1635.47021484375,2,131.13795471191406,1636.0279541015625,None,None,None
1713214586177222,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586182804,None,None,None,1,-257.0908508300781,1635.71923828125,2,131.1372528076172,1636.012939453125,None,None,None
1713214586209215,None,None,None,1,-257.0729675292969,1635.6282958984375,2,131.13055419921875,1635.88818359375,None,None,None
1713214586217648,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586234052,None,None,None,1,-257.0463562011719,1635.44775390625,2,131.12379455566406,1635.8419189453125,None,None,None
1713214586258069,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586259690,None,None,None,1,-257.0273742675781,1635.3221435546875,2,131.14906311035156,1636.1673583984375,None,None,None
1713214586286110,None,None,None,1,-257.0507507324219,1635.4874267578125,2,131.13931274414062,1636.0174560546875,None,None,None
1713214586298515,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586313199,None,None,None,1,-256.998779296875,1635.1077880859375,2,131.13101196289062,1635.923583984375,None,None,None
1713214586338791,None,None,None,1,-257.0205078125,1635.18798828125,2,131.15591430664062,1636.253662109375,None,None,None
1713214586339948,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586365548,None,None,None,1,-257.0078430175781,1635.1192626953125,2,131.14556884765625,1636.0968017578125,None,None,None
1713214586380482,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586392207,None,None,None,1,-257.02813720703125,1635.2646484375,2,131.1377716064453,1636.0465087890625,None,None,None
1713214586420186,None,None,None,1,-257.0475158691406,1635.414306640625,2,131.1370086669922,1635.9656982421875,None,None,None
1713214586420925,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586446387,None,None,None,1,-257.0439147949219,1636.084716796875,2,131.13536071777344,1635.943603515625,None,None,None
1713214586461321,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586473171,None,None,None,1,-257.02545166015625,1635.3026123046875,2,131.12278747558594,1635.7642822265625,None,None,None
1713214586501612,None,None,None,1,-257.03326416015625,1635.354736328125,2,131.12831115722656,1635.8363037109375,None,None,None
1713214586501781,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586525656,None,None,None,1,-257.0696105957031,1636.251220703125,2,131.29835510253906,1636.0936279296875,None,None,None
1713214586542181,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586552694,None,None,None,1,-257.0150451660156,1635.2052001953125,2,131.10858154296875,1635.585693359375,None,None,None
1713214586577361,None,None,None,1,-257.044677734375,1635.4088134765625,2,131.295166015625,1636.09423828125,None,None,None
1713214586582721,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586604651,None,None,None,1,-257.0446472167969,1635.4234619140625,2,131.29196166992188,1636.0216064453125,None,None,None
1713214586623837,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586629666,None,None,None,1,-257.09197998046875,1636.3829345703125,2,131.29974365234375,1636.1226806640625,None,None,None
1713214586654426,None,None,None,1,-257.0657653808594,1635.54052734375,2,131.140869140625,1635.9393310546875,None,None,None
1713214586664237,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586680771,None,None,None,1,-257.0498962402344,1635.4466552734375,2,131.12559509277344,1635.72998046875,None,None,None
1713214586704641,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586707333,None,None,None,1,-257.0652160644531,1635.570556640625,2,131.1175079345703,1635.65771484375,None,None,None
1713214586733961,None,None,None,1,-257.0791931152344,1635.659423828125,2,131.11550903320312,1635.6741943359375,None,None,None
1713214586745020,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586759791,None,None,None,1,-256.80859375,1634.6036376953125,2,131.09902954101562,1635.43701171875,None,None,None
1713214586785535,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586785539,None,None,None,1,-256.8186950683594,1634.6708984375,2,131.11331176757812,1635.6260986328125,None,None,None
1713214586812024,None,None,None,1,-256.8230285644531,1634.675537109375,2,131.11102294921875,1635.6123046875,None,None,None
1713214586825965,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586838663,None,None,None,1,-256.8221130371094,1634.676025390625,2,131.11587524414062,1635.6861572265625,None,None,None
1713214586866357,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586867828,None,None,None,1,-257.0509338378906,1635.4344482421875,2,131.1173553466797,1635.6976318359375,None,None,None
1713214586894359,None,None,None,1,-257.0897216796875,1636.402099609375,2,131.12452697753906,1635.7939453125,None,None,None
1713214586907678,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586921474,None,None,None,1,-256.80145263671875,1634.5428466796875,2,131.1319580078125,1635.8753662109375,None,None,None
1713214586947109,None,None,None,1,-256.80694580078125,1634.6016845703125,2,131.12632751464844,1635.831787109375,None,None,None
1713214586948071,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586973585,None,None,None,1,-256.81658935546875,1634.6356201171875,2,131.1390838623047,1635.989501953125,None,None,None
1713214586988601,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214586999728,None,None,None,1,-256.8070983886719,1634.5841064453125,2,131.14617919921875,1636.048583984375,None,None,None
1713214587025629,None,None,None,1,-257.040283203125,1635.364501953125,2,131.1369171142578,1635.909912109375,None,None,None
1713214587029037,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587053026,None,None,None,1,-257.0143127441406,1635.211181640625,2,131.1348876953125,1635.909912109375,None,None,None
1713214587069435,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587079422,None,None,None,1,-257.0547180175781,1636.1607666015625,2,131.1332550048828,1635.8533935546875,None,None,None
1713214587109838,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587110854,None,None,None,1,-257.0790100097656,1636.302001953125,2,131.13096618652344,1635.85302734375,None,None,None
1713214587144371,None,None,None,1,-257.0457763671875,1635.4212646484375,2,131.13717651367188,1635.937744140625,None,None,None
1713214587150200,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587180156,None,None,None,1,-257.0649108886719,1636.2374267578125,2,131.11904907226562,1635.7220458984375,None,None,None
1713214587190729,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587220667,None,None,None,1,-256.80902099609375,1634.6248779296875,2,131.11441040039062,1635.661376953125,None,None,None
1713214587232099,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587251134,None,None,None,1,-256.814208984375,1634.619384765625,2,131.10452270507812,1635.5291748046875,None,None,None
1713214587272509,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587279596,None,None,None,1,-256.8298034667969,1634.714599609375,2,131.1072540283203,1635.559814453125,None,None,None
1713214587306416,None,None,None,1,-256.8389892578125,1634.7830810546875,2,131.12603759765625,1635.7322998046875,None,None,None
1713214587312908,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587332177,None,None,None,1,-256.9798889160156,1634.9805908203125,2,131.10643005371094,1635.515869140625,None,None,None
1713214587353281,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587357301,None,None,None,1,-257.029541015625,1636.0079345703125,2,131.10655212402344,1635.5379638671875,None,None,None
1713214587384616,None,None,None,1,-257.1836853027344,1636.321044921875,2,131.12039184570312,1635.6876220703125,None,None,None
1713214587393809,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587410602,None,None,None,1,-257.090576171875,1635.711181640625,2,131.1178741455078,1635.6539306640625,None,None,None
1713214587434241,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587435747,None,None,None,1,-257.1552734375,1636.1424560546875,2,131.1231689453125,1635.7236328125,None,None,None
1713214587461951,None,None,None,1,-257.1790466308594,1636.2913818359375,2,131.12615966796875,1635.762939453125,None,None,None
1713214587474654,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587489429,None,None,None,1,-257.1061706542969,1635.8172607421875,2,131.12625122070312,1635.7054443359375,None,None,None
1713214587515927,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587517041,None,None,None,1,-257.1098937988281,1635.81591796875,2,131.13311767578125,1635.840576171875,None,None,None
1713214587544280,None,None,None,1,-257.2251892089844,1636.5706787109375,2,131.13308715820312,1635.903076171875,None,None,None
1713214587556296,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587571843,None,None,None,1,-257.16607666015625,1636.21337890625,2,131.11920166015625,1635.7275390625,None,None,None
1713214587596824,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713214587597623,None,None,None,1,-257.0465087890625,1636.139404296875,2,131.1368408203125,1635.938720703125,None,None,None
1713214587624491,None,None,None,1,-257.041259765625,1636.0848388671875,2,131.10906982421875,1635.6439208984375,None,None,None
1713214587635264,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
