utime,type,odometry x,odometry y,odometry theta
1713214587756517,MBOT_ODOMETRY,0.0,0.0,0.0
1713214587797050,MBOT_ODOMETRY,0.0,0.0,0.0
1713214587838672,MBOT_ODOMETRY,0.0,0.0,0.0
1713214587879081,MBOT_ODOMETRY,0.0,0.0,0.0
1713214587919482,MBOT_ODOMETRY,0.0,0.0,0.0
1713214587959872,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588000400,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588040830,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588082330,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588122721,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588163086,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588203616,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588244041,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588284441,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588324847,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588365216,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588405759,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588447388,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588487792,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588528182,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588568573,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588609104,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588652661,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588693065,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588733468,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588773844,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588814379,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588854791,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588895191,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588935589,MBOT_ODOMETRY,0.0,0.0,0.0
1713214588977031,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589017568,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589057986,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589098379,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589138826,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589179222,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589219748,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589260886,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589301297,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589341690,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589382067,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589422608,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589463034,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589503439,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589543841,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589585328,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589625871,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589665140,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589705562,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589745964,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589786336,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589828010,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589868427,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589908837,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589949240,MBOT_ODOMETRY,0.0,0.0,0.0
1713214589989615,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590030138,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590070569,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590110955,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590151352,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590192656,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590233200,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590273639,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590314059,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590354517,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590394915,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590436289,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590476715,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590517122,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590557530,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590597913,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590636887,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590677323,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590717735,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590758122,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590798493,MBOT_ODOMETRY,0.0,0.0,0.0
1713214590839726,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214590880152,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214590920554,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214590960960,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591001336,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591042923,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591083355,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591123767,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591164217,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591204603,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591245119,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591285554,MBOT_ODOMETRY,-8.171996887540445e-05,0.0,0.0010495757451280951
1713214591325962,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591367340,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591407752,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591448285,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591488708,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591529116,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591569564,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591609961,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591652309,MBOT_ODOMETRY,-0.0001651083439355716,-8.752244440302093e-08,0.0021205805242061615
1713214591692749,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214591733157,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214591773624,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214591814022,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214591854557,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214591894990,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214591935410,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214591976772,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592017142,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592057653,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592098066,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592138473,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592178867,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592219243,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592260525,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592300944,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592341345,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592381729,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592422107,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592462631,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592503058,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592543483,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592585204,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592625588,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592665823,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592706246,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592746644,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592787041,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592827412,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592868572,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592908990,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592949384,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214592989788,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593030164,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593070686,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593111120,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593151527,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593191970,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593233501,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593274025,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593314449,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593354854,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593395252,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593436719,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593477257,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593517671,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593558076,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593598474,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593641756,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593682293,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593722739,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593764066,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593804443,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593844803,MBOT_ODOMETRY,-8.178609277820215e-05,8.916936877767512e-08,0.001050423365086317
1713214593885338,MBOT_ODOMETRY,0.003783624619245529,4.149488631810527e-06,0.006922492291778326
1713214593925779,MBOT_ODOMETRY,0.009074341505765915,4.077502671862021e-05,0.01173807866871357
1713214593966215,MBOT_ODOMETRY,0.01544869877398014,0.00011560117854969576,0.012273211032152176
1713214594006632,MBOT_ODOMETRY,0.0229097381234169,0.00020717669394798577,0.012808594852685928
1713214594047910,MBOT_ODOMETRY,0.03090890869498253,0.0003096404252573848,0.013857027515769005
1713214594088441,MBOT_ODOMETRY,0.03926321119070053,0.0004254136001691222,0.01439090445637703
1713214594128890,MBOT_ODOMETRY,0.04759273678064346,0.0005452913464978337,0.015460825525224209
1713214594169312,MBOT_ODOMETRY,0.05592769384384155,0.0006741669494658709,0.016531459987163544
1713214594209744,MBOT_ODOMETRY,0.06430210918188095,0.0008126209140755236,0.01706664264202118
1713214594250221,MBOT_ODOMETRY,0.07266714423894882,0.0009553977870382369,0.01653205417096615
1713214594290774,MBOT_ODOMETRY,0.08118273317813873,0.0010961907682940364,0.015998469665646553
1713214594332366,MBOT_ODOMETRY,0.08940466493368149,0.0012277403147891164,0.01651872880756855
1713214594372779,MBOT_ODOMETRY,0.09778302162885666,0.001366152660921216,0.01598329469561577
1713214594413190,MBOT_ODOMETRY,0.10603681206703186,0.0014980866108089685,0.01598329469561577
1713214594453658,MBOT_ODOMETRY,0.11419571936130524,0.0016285039018839598,0.01598329469561577
1713214594494210,MBOT_ODOMETRY,0.12254542857408524,0.0017619711579754949,0.015449694357812405
1713214594534654,MBOT_ODOMETRY,0.1307925432920456,0.0018893968081101775,0.01651974394917488
1713214594575069,MBOT_ODOMETRY,0.13904544711112976,0.002025744877755642,0.015448926016688347
1713214594616190,MBOT_ODOMETRY,0.14723871648311615,0.0021523323375731707,0.015448926016688347
1713214594656268,MBOT_ODOMETRY,0.155729278922081,0.0022835128474980593,0.014369100332260132
1713214594696796,MBOT_ODOMETRY,0.164001002907753,0.0024023782461881638,0.013835182413458824
1713214594737239,MBOT_ODOMETRY,0.17237348854541779,0.0025182205718010664,0.014370216988027096
1713214594777660,MBOT_ODOMETRY,0.18054208159446716,0.0026356130838394165,0.015440881252288818
1713214594818085,MBOT_ODOMETRY,0.1888764202594757,0.002764313016086817,0.015440881252288818
1713214594858493,MBOT_ODOMETRY,0.19713088870048523,0.002891779411584139,0.01436987891793251
1713214594899034,MBOT_ODOMETRY,0.20539996027946472,0.0030106131453067064,0.013836129568517208
1713214594940623,MBOT_ODOMETRY,0.21374426782131195,0.003126073395833373,0.012795540504157543
1713214594981044,MBOT_ODOMETRY,0.22203807532787323,0.003232202958315611,0.012260213494300842
1713214595021466,MBOT_ODOMETRY,0.23029005527496338,0.0033333790488541126,0.011189579963684082
1713214595061926,MBOT_ODOMETRY,0.2386176586151123,0.003426565323024988,0.010119950398802757
1713214595102459,MBOT_ODOMETRY,0.24697192013263702,0.003511112881824374,0.008518395945429802
1713214595142895,MBOT_ODOMETRY,0.2553046941757202,0.0035820964258164167,0.009588655084371567
1713214595183330,MBOT_ODOMETRY,0.26351258158683777,0.003660801565274596,0.010123802348971367
1713214595223742,MBOT_ODOMETRY,0.2717667818069458,0.003744368441402912,0.009052902460098267
1713214595265092,MBOT_ODOMETRY,0.28007829189300537,0.003819613717496395,0.008006298914551735
1713214595305647,MBOT_ODOMETRY,0.28846973180770874,0.0038867995608597994,0.0069391801953315735
1713214595346090,MBOT_ODOMETRY,0.2968011498451233,0.003944613970816135,0.008009254932403564
1713214595386795,MBOT_ODOMETRY,0.30516165494918823,0.004011576995253563,0.006946065928786993
1713214595427203,MBOT_ODOMETRY,0.31337520480155945,0.004068629816174507,0.006410564761608839
1713214595467597,MBOT_ODOMETRY,0.32184189558029175,0.00412290683016181,0.004803502466529608
1713214595508689,MBOT_ODOMETRY,0.3302058279514313,0.004163083154708147,0.004803502466529608
1713214595549132,MBOT_ODOMETRY,0.338620662689209,0.004203504417091608,0.004803502466529608
1713214595589550,MBOT_ODOMETRY,0.3467489182949066,0.0042425487190485,0.005338870454579592
1713214595629346,MBOT_ODOMETRY,0.3551735281944275,0.004287526942789555,0.004795135464519262
1713214595669748,MBOT_ODOMETRY,0.36338841915130615,0.004326918628066778,0.004259552340954542
1713214595710321,MBOT_ODOMETRY,0.37169328331947327,0.0043622939847409725,0.004259552340954542
1713214595750753,MBOT_ODOMETRY,0.37990209460258484,0.004397260025143623,0.004794735927134752
1713214595791977,MBOT_ODOMETRY,0.3883209824562073,0.004437626805156469,0.004794735927134752
1713214595832386,MBOT_ODOMETRY,0.39649274945259094,0.004476808477193117,0.003723759204149246
1713214595872769,MBOT_ODOMETRY,0.4048366844654083,0.004507879260927439,0.002652090508490801
1713214595913291,MBOT_ODOMETRY,0.41319361329078674,0.004530042875558138,0.0021180955227464437
1713214595953740,MBOT_ODOMETRY,0.42160728573799133,0.004547863733023405,0.0021180955227464437
1713214595994159,MBOT_ODOMETRY,0.4297771155834198,0.004565168172121048,0.0021180955227464437
1713214596034580,MBOT_ODOMETRY,0.4380715787410736,0.004582736641168594,0.0015827685128897429
1713214596074967,MBOT_ODOMETRY,0.44633132219314575,0.004595810081809759,0.0005112075014039874
1713214596116337,MBOT_ODOMETRY,0.4547613263130188,0.004600119777023792,-1.1838274076581001e-05
1713214596156772,MBOT_ODOMETRY,0.4630529284477234,0.00460002152249217,-0.000546980882063508
1713214596197183,MBOT_ODOMETRY,0.47126609086990356,0.004595529288053513,-0.0010824461933225393
1713214596237609,MBOT_ODOMETRY,0.4795178771018982,0.0045865969732403755,-0.0021529721561819315
1713214596278006,MBOT_ODOMETRY,0.48785898089408875,0.0045686387456953526,-0.003224266692996025
1713214596318540,MBOT_ODOMETRY,0.49625498056411743,0.004541567526757717,-0.003224266692996025
1713214596358977,MBOT_ODOMETRY,0.5045461654663086,0.004514834377914667,-0.00375938368961215
1713214596400187,MBOT_ODOMETRY,0.5128453373908997,0.004483634606003761,-0.004284468479454517
1713214596440611,MBOT_ODOMETRY,0.5211391448974609,0.004448099993169308,-0.004819754511117935
1713214596481009,MBOT_ODOMETRY,0.52947998046875,0.004407898988574743,-0.004819754511117935
1713214596521560,MBOT_ODOMETRY,0.5378724336624146,0.0043674493208527565,-0.004819754511117935
1713214596561997,MBOT_ODOMETRY,0.5461635589599609,0.0043274881318211555,-0.00535487150773406
1713214596602428,MBOT_ODOMETRY,0.5544975399971008,0.004282860085368156,-0.006425269413739443
1713214596637717,MBOT_ODOMETRY,0.564045786857605,0.004221509210765362,-0.00765163404867053
1713214596678138,MBOT_ODOMETRY,0.5725067257881165,0.0041567678563296795,-0.008186960592865944
1713214596719433,MBOT_ODOMETRY,0.5809109807014465,0.004087961278855801,-0.008186960592865944
1713214596759857,MBOT_ODOMETRY,0.5892879366874695,0.0040193782187998295,-0.007651669438928366
1713214596800275,MBOT_ODOMETRY,0.597541093826294,0.003956226631999016,-0.005510186776518822
1713214596840695,MBOT_ODOMETRY,0.6058773398399353,0.003910291939973831,-0.0022981271613389254
1713214596881075,MBOT_ODOMETRY,0.6141802072525024,0.0038912107702344656,0.0014529894106090069
1713214596921609,MBOT_ODOMETRY,0.6175053715705872,0.003896042238920927,0.0025206641294062138
1713214596962054,MBOT_ODOMETRY,0.6183384656906128,0.003898142371326685,0.0014506393345072865
1713214597003333,MBOT_ODOMETRY,0.6183792948722839,0.003898201510310173,0.0019748425111174583
1713214597043728,MBOT_ODOMETRY,0.6183792948722839,0.003898201510310173,0.0019748425111174583
1713214597084103,MBOT_ODOMETRY,0.6181289553642273,0.003897706978023052,0.0019748425111174583
1713214597124633,MBOT_ODOMETRY,0.6180874109268188,0.0038976247888058424,0.0014409520663321018
1713214597165071,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
1713214597205474,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
1713214597245862,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
1713214597286233,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
1713214597328083,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
1713214597368494,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
1713214597408895,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
1713214597449301,MBOT_ODOMETRY,0.6181290745735168,0.003897684859111905,0.000905847002286464
