utime,vel vx,vel vy,vel wz,odometry x,odometry y,odometry theta,apriltag id,apriltag longitude,apriltag latitude,apriltag world_x,apriltag world_y
1712956839416870,0.2898487747,0,-0.01334295608,0.6281652451,0.2212332189,1.638201833,-1,-1,-1,-1,-1
1712956839457310,0.289552629,0,-0.0267545674,0.6273851395,0.2327890247,1.637131691,-1,-1,-1,-1,-1
1712956839497740,0.2917151153,0,-0.02676186897,0.62661165,0.2444319725,1.636061192,-1,-1,-1,-1,-1
1712956839539130,0.2889845371,0,-0.05227601901,0.6258577704,0.2559667528,1.633970141,-1,-1,-1,-1,-1
1712956839579540,0.2929163575,0,-0.01338817179,0.6251180768,0.2676600218,1.633434653,-1,-1,-1,-1,-1
1712956839620080,0.2919121385,0,-0.04002694786,0.624387145,0.2793135941,1.631833553,-1,-1,-1,-1,-1
1712956839660520,0.290630132,0,-0.04013684765,0.6236780286,0.2909171581,1.630228043,-1,-1,-1,-1,-1
1712956839700920,0.2918594778,0,-0.02677519061,0.6229845881,0.3025709391,1.629157066,-1,-1,-1,-1,-1
1712956839741360,0.2906444967,0,-0.04013876989,0.6223064661,0.3141769171,1.627551556,-1,-1,-1,-1,-1
1712956839782910,0.290940702,0,-0.03905974329,0.6216463447,0.3257957995,1.625989199,-1,-1,-1,-1,-1
1712956839823440,0.2920201719,0,-0.06673629582,0.6210019588,0.3374588192,1.623319745,-1,-1,-1,-1,-1
1712956839863870,0.291693449,0,0,0.6203894019,0.3491104543,1.623319745,-1,-1,-1,-1,-1
1712956839904280,0.2907523513,0,-0.04015375674,0.6197788119,0.3607245088,1.621713638,-1,-1,-1,-1,-1
1712956839944700,0.2887038291,0,-0.04015862197,0.6191910505,0.3722577095,1.620107293,-1,-1,-1,-1,-1
1712956839985110,0.2928583622,0,-0.04015669972,0.6186136603,0.3839578032,1.618501067,-1,-1,-1,-1,-1
1712956840025650,0.2919553518,0,-0.01334423665,0.6180567741,0.3956227303,1.617967248,-1,-1,-1,-1,-1
1712956840066080,0.2917150855,0,-0.05352373794,0.6175065637,0.4072783589,1.615826249,-1,-1,-1,-1,-1
1712956840107660,0.288677007,0,-0.06504628807,0.6169867516,0.4188137352,1.613224387,-1,-1,-1,-1,-1
1712956840151110,0.2724016309,0,-0.01245055627,0.6165245771,0.4296999872,1.612726331,-1,-1,-1,-1,-1
1712956840191530,0.279247582,0,-0.883251071,0.6160563827,0.4408600628,1.577396274,-1,-1,-1,-1,-1
1712956840232160,0.2944041789,0,-1.544433475,0.6159786582,0.4526359737,1.51561892,-1,-1,-1,-1,-1
1712956840272590,0.2969096303,0,-1.752816081,0.6166336536,0.464494288,1.445506334,-1,-1,-1,-1,-1
1712956840313020,0.2938060462,0,-1.926902533,0.6181022525,0.4761544168,1.368430257,-1,-1,-1,-1,-1
1712956840354470,0.2896102369,0,-1.918545127,0.6204305887,0.4875024259,1.291688442,-1,-1,-1,-1,-1
1712956840394890,0.29491359,0,-1.940715671,0.623680532,0.498842448,1.21405983,-1,-1,-1,-1,-1
1712956840435430,0.2950431705,0,-1.948075175,0.6278018951,0.509901166,1.13613677,-1,-1,-1,-1,-1
1712956840475830,0.2960582078,0,-1.954777122,0.6327887177,0.5206423402,1.057945728,-1,-1,-1,-1,-1
1712956840516260,0.2938205898,0,-1.926997662,0.6385554075,0.5308831334,0.9808658361,-1,-1,-1,-1,-1
1712956840556670,0.29808411,0,-1.954390287,0.6451883912,0.5407912135,0.9026902318,-1,-1,-1,-1,-1
1712956840597080,0.297034502,0,-1.940955758,0.6525489092,0.5501180291,0.8250520229,-1,-1,-1,-1,-1
1712956840637620,0.2951232791,0,-1.895217538,0.6605587602,0.5587897301,0.749243319,-1,-1,-1,-1,-1
1712956840679130,0.292193532,0,-1.954586744,0.6691165566,0.5667500496,0.6710598469,-1,-1,-1,-1,-1
1712956840719550,0.2970198095,0,-1.88731873,0.6784211397,0.5741377473,0.5955671072,-1,-1,-1,-1,-1
1712956840759950,0.2918666899,0,-1.927855968,0.6880857944,0.5806869864,0.5184528828,-1,-1,-1,-1,-1
1712956840800370,0.295955658,0,-1.954099774,0.6983683109,0.5865532756,0.4402889013,-1,-1,-1,-1,-1
1712956840840910,0.2940043211,0,-1.934732318,0.7090069056,0.5915654898,0.3628996015,-1,-1,-1,-1,-1
1712956840881320,0.296006918,0,-1.954438448,0.7200760245,0.5957686305,0.28472206,-1,-1,-1,-1,-1
1712956840922850,0.2951305807,0,-1.914803267,0.7314059734,0.5990846157,0.2081299275,-1,-1,-1,-1,-1
1712956840963270,0.29491359,0,-1.940715671,0.7429479361,0.6015221477,0.1305013001,-1,-1,-1,-1,-1
1712956841003690,0.2980546057,0,-1.954196811,0.7547687292,0.603073597,0.05233342946,-1,-1,-1,-1,-1
1712956841044240,0.2887742519,0,-1.147354722,0.7663038969,0.6036778092,0.006439242512,-1,-1,-1,-1,-1
1712956841084660,0.290694803,0,-0.4683674872,0.7779314518,0.6037526727,-0.0122954566,-1,-1,-1,-1,-1
1712956841125080,0.3032653332,0,-0.2007736415,0.7900611758,0.6036035419,-0.02032640204,-1,-1,-1,-1,-1
1712956841162290,0.1482562721,0,-0.1598895192,0.7959902287,0.6034830213,-0.02672198229,-1,-1,-1,-1,-1
1712956841202710,0.1979887187,0,0,0.8039069772,0.6032714248,-0.02672198229,-1,-1,-1,-1,-1
1712956841244100,0.2605308592,0,0.07842536271,0.8143244982,0.6029930115,-0.02358496748,-1,-1,-1,-1,-1
1712956841284510,0.2460080385,0,-0.05355294421,0.824162066,0.6027609706,-0.02572708577,-1,-1,-1,-1,-1
1712956841324920,0.2668099403,0,-0.02677173167,0.8348309398,0.6024864316,-0.02679795586,-1,-1,-1,-1,-1
1712956841365350,0.2833593488,0,-0.02675994858,0.8461612463,0.6021827459,-0.02786835283,-1,-1,-1,-1,-1
1712956841405790,0.2885467708,0,-0.04013684765,0.8576986194,0.6018611193,-0.02947382629,-1,-1,-1,-1,-1
1712956841446310,0.2920418084,0,-0.04004462436,0.8693752289,0.6015168428,-0.03107561171,-1,-1,-1,-1,-1
1712956841486720,0.2908315361,0,-0.01338829938,0.881002903,0.6011554003,-0.03161114454,-1,-1,-1,-1,-1
1712956841527860,0.2928022146,0,-0.02629805729,0.892709136,0.6007852554,-0.03266306594,-1,-1,-1,-1,-1
1712956841568270,0.2928946018,0,-0.09371054173,0.9044186473,0.6004026532,-0.03641148657,-1,-1,-1,-1,-1
1712956841608690,0.2896815836,0,-0.02676648088,0.9159982204,0.5999808311,-0.03748214617,-1,-1,-1,-1,-1
1712956841649240,0.2929003835,0,-0.05336004123,0.9277060032,0.5995417833,-0.03961654752,-1,-1,-1,-1,-1
1712956841689650,0.290802747,0,-0.04016080126,0.9393289685,0.599081099,-0.04122297838,-1,-1,-1,-1,-1
1712956841730060,0.2939587533,0,-0.05355294421,0.951077342,0.5985965133,-0.04336509481,-1,-1,-1,-1,-1
1712956841770480,0.2896672487,0,-0.02676519938,0.9626531601,0.5980942249,-0.04443570226,-1,-1,-1,-1,-1
1712956841810890,0.2929163575,0,-0.06694111228,0.9743582606,0.5975737572,-0.0471133478,-1,-1,-1,-1,-1
1712956841852230,0.2842470109,0,-0.9813831449,0.9857155085,0.597038269,-0.08636867255,-1,-1,-1,-1,-1
1712956841892650,0.2917656302,0,-1.498924255,0.9973426461,0.5960315466,-0.1463256478,-1,-1,-1,-1,-1
1712956841933070,0.2959117293,0,-1.766458392,1.009052634,0.5943057537,-0.216983974,-1,-1,-1,-1,-1
1712956841973490,0.2928728163,0,-1.94100368,1.020492792,0.5917837024,-0.29462412,-1,-1,-1,-1,-1
1712956842013890,0.2908675075,0,-1.941532373,1.031626225,0.5884051919,-0.3722854257,-1,-1,-1,-1,-1
1712956842054440,0.2970330417,0,-1.947498798,1.042693615,0.5840834379,-0.4501853585,-1,-1,-1,-1,-1
1712956842094880,0.292691797,0,-1.966559768,1.053234816,0.5789890289,-0.528847754,-1,-1,-1,-1,-1
1712956842138350,0.28192693,0,-1.85402441,1.062971354,0.5732992887,-0.6030087471,-1,-1,-1,-1,-1
1712956842178780,0.292742461,0,-1.966900349,1.072615862,0.5666584373,-0.6816847324,-1,-1,-1,-1,-1
1712956842219200,0.2928149104,0,-1.940619707,1.081710815,0.5592783093,-0.7593095303,-1,-1,-1,-1,-1
1712956842259750,0.2929365039,0,-1.94788301,1.090209603,0.5512117743,-0.8372248411,-1,-1,-1,-1,-1
1712956842300180,0.2917151153,0,-1.953616738,1.098022103,0.5425444841,-0.9153695107,-1,-1,-1,-1,-1
1712956842340580,0.2939805686,0,-1.954825521,1.105189323,0.5332219005,-0.9935625196,-1,-1,-1,-1,-1
1712956842381000,0.290773958,0,-1.967679024,1.111536384,0.5234754682,-1.072269678,-1,-1,-1,-1,-1
1712956842421400,0.2929235995,0,-1.941340208,1.117138624,0.513184607,-1.149923325,-1,-1,-1,-1,-1
1712956842462990,0.2896411419,0,-1.977076173,1.121872067,0.5026100278,-1.22900641,-1,-1,-1,-1,-1
1712956842503430,0.2947239578,0,-1.939468026,1.125823379,0.4915030003,-1.306585073,-1,-1,-1,-1,-1
1712956842543830,0.2919389606,0,-1.981898189,1.128872991,0.4802306592,-1.385861039,-1,-1,-1,-1,-1
1712956842584240,0.2897747755,0,-1.954583406,1.131004333,0.4688373208,-1.464044333,-1,-1,-1,-1,-1
1712956842624650,0.2918305993,0,-1.95438993,1.132248163,0.4572305381,-1.542219877,-1,-1,-1,-1,-1
1712956842665180,0.2899202704,0,-1.935209394,1.132579565,0.4456384778,-1.619628191,-1,-1,-1,-1,-1
1712956842705620,0.2895884514,0,-1.953326821,1.132014155,0.4340687394,-1.697761297,-1,-1,-1,-1,-1
1712956842746620,0.2897211313,0,-1.900111794,1.130546689,0.422573179,-1.773765802,-1,-1,-1,-1,-1
1712956842787020,0.2824712992,0,-1.084365487,1.128269076,0.4115062654,-1.81714046,-1,-1,-1,-1,-1
1712956842827440,0.2834925652,0,-0.4551320076,1.125503778,0.4005089104,-1.835345745,-1,-1,-1,-1,-1
1712956842867990,0.2939535379,0,-0.2267915756,1.122429371,0.3891598284,-1.844417453,-1,-1,-1,-1,-1
1712956842908420,0.2979219258,0,-0.1605473906,1.11920917,0.3776862621,-1.850839376,-1,-1,-1,-1,-1
1712956842948820,0.2898536623,0,-0.08034721762,1.116004586,0.3665437698,-1.854053259,-1,-1,-1,-1,-1
1712956842989230,0.2772116363,0,0,1.112905502,0.3558971882,-1.854053259,-1,-1,-1,-1,-1
1712956843029650,0.2824223638,0,-0.01338484138,1.109748244,0.3450504839,-1.854588628,-1,-1,-1,-1,-1
1712956843070190,0.2846613824,0,-0.05337323248,1.106560111,0.3341194689,-1.856723547,-1,-1,-1,-1,-1
1712956843110840,0.2859773636,0,-0.05323143676,1.103333712,0.3231447935,-1.858852863,-1,-1,-1,-1,-1
1712956843148480,0.3043461442,0,-0.02874187753,1.099875212,0.3114725351,-1.860002518,-1,-1,-1,-1,-1
1712956843188910,0.2865484357,0,-0.04014876112,1.096606374,0.3004865944,-1.861608505,-1,-1,-1,-1,-1
1712956843229330,0.2834013999,0,-0.02676379122,1.093356013,0.2896265388,-1.862679005,-1,-1,-1,-1,-1
1712956843269870,0.2878206968,0,-0.04003578424,1.090043187,0.2786006629,-1.864280462,-1,-1,-1,-1,-1
1712956843310310,0.2749708593,0,0.8561470509,1.086861372,0.2680721283,-1.830034614,-1,-1,-1,-1,-1
1712956843350690,0.2815822959,0,1.393030047,1.083974123,0.2571851909,-1.77431345,-1,-1,-1,-1,-1
1712956843391120,0.294862479,0,0.7360060215,1.081590295,0.2456341088,-1.744873166,-1,-1,-1,-1,-1
1712956843432590,0.2803429365,0,0.417461127,1.079648137,0.2345898598,-1.728174686,-1,-1,-1,-1,-1
1712956843473140,0.2908159494,0,0.1867556572,1.07782495,0.2231009901,-1.720704436,-1,-1,-1,-1,-1
1712956843513600,0.2841902673,0,0.01337011065,1.076127172,0.2118608654,-1.720169663,-1,-1,-1,-1,-1
1712956843554000,0.2814846933,0,-0.05355947465,1.074451566,0.2007268518,-1.722312093,-1,-1,-1,-1,-1
1712956843594420,0.2844785154,0,-0.04015081003,1.072733998,0.1894780844,-1.72391808,-1,-1,-1,-1,-1
1712956843634840,0.2844785452,0,-0.01338356081,1.07099843,0.1782320887,-1.724453449,-1,-1,-1,-1,-1
1712956843676490,0.2861900628,0,-0.03896508366,1.069246292,0.1669193655,-1.726012111,-1,-1,-1,-1,-1
1712956843716930,0.2874695361,0,-0.0535091348,1.067468643,0.1555588245,-1.728152514,-1,-1,-1,-1,-1
1712956843757310,0.2847321033,0,-0.01339547243,1.065683842,0.1443102509,-1.728688359,-1,-1,-1,-1,-1
1712956843797730,0.2845277786,0,-0.01338599436,1.063894272,0.1330707073,-1.729223847,-1,-1,-1,-1,-1
1712956843838140,0.285598278,0,-0.05354897305,1.062091947,0.1217898428,-1.7313658,-1,-1,-1,-1,-1
1712956843878690,0.2866402268,0,-0.02667745762,1.060258865,0.1104717255,-1.732432842,-1,-1,-1,-1,-1
1712956843919130,0.2864350379,0,-0.04013287649,1.058414936,0.09916366637,-1.734038115,-1,-1,-1,-1,-1
1712956843960370,0.2849707305,0,-0.0655920729,1.056562424,0.08791637421,-1.736661792,-1,-1,-1,-1,-1
1712956844000770,0.2845911682,0,-0.01338894013,1.05468297,0.07668896019,-1.737197399,-1,-1,-1,-1,-1
1712956844041190,0.2855276465,0,-0.05353577808,1.052791238,0.06542561203,-1.739338875,-1,-1,-1,-1,-1
1712956844081730,0.2846613824,0,-0.02668668143,1.050881267,0.05420050025,-1.740406394,-1,-1,-1,-1,-1
1712956844122190,0.2852665186,0,-0.02674329653,1.048955202,0.04295357317,-1.741476178,-1,-1,-1,-1,-1
1712956844162260,0.2890512049,0,-0.04049934074,1.046991348,0.03155952692,-1.743096113,-1,-1,-1,-1,-1
1712956844202670,0.2876615822,0,-0.05354487151,1.045018554,0.02022343874,-1.745237947,-1,-1,-1,-1,-1
1712956844243080,0.2845559418,0,-0.01338727493,1.043043017,0.009013942443,-1.745773435,-1,-1,-1,-1,-1
1712956844284550,0.2853734195,0,-0.01304348279,1.041055799,-0.002226693556,-1.746295214,-1,-1,-1,-1,-1
1712956844325010,0.2863430083,0,-0.04011993855,1.039055943,-0.01350448001,-1.747900009,-1,-1,-1,-1,-1
1712956844365420,0.2855770886,0,-0.05354500189,1.037043452,-0.02474888414,-1.750041842,-1,-1,-1,-1,-1
1712956844405810,0.2836470008,0,-0.02678697556,1.03502059,-0.03591298312,-1.751113296,-1,-1,-1,-1,-1
1712956844446220,0.285598278,0,-0.05354897305,1.032971859,-0.04715169594,-1.753255248,-1,-1,-1,-1,-1
1712956844486770,0.2866826355,0,-0.05336273089,1.03089118,-0.05842864886,-1.75538981,-1,-1,-1,-1,-1
1712956844527200,0.283310324,0,-0.02675520815,1.028811097,-0.06956853718,-1.756460071,-1,-1,-1,-1,-1
1712956844568310,0.2858789265,0,-0.03948064521,1.026700139,-0.08080717176,-1.758039355,-1,-1,-1,-1,-1
1712956844608700,0.2878396809,0,-0.02678902447,1.024556875,-0.09211951494,-1.759110928,-1,-1,-1,-1,-1
1712956844649120,0.2876046598,0,-0.02676712163,1.02240324,-0.1034203172,-1.760181665,-1,-1,-1,-1,-1
1712956844689670,0.2835665047,0,-0.01334065013,1.020267963,-0.114560172,-1.760715246,-1,-1,-1,-1,-1
1712956844730130,0.2841972709,0,-0.01337036677,1.018121958,-0.12572366,-1.761250019,-1,-1,-1,-1,-1
1712956844770620,0.2860742509,0,-0.04008228332,1.015955806,-0.1369597167,-1.762853265,-1,-1,-1,-1,-1
1712956844811010,0.2867186666,0,-0.04017258435,1.013766646,-0.1482175887,-1.764460206,-1,-1,-1,-1,-1
1712956844851430,0.2824153602,0,-0.04015362635,1.011592507,-0.1593030244,-1.766066313,-1,-1,-1,-1,-1
1712956844892980,0.2879133523,0,-0.05208209157,1.009357929,-0.1706006825,-1.768149614,-1,-1,-1,-1,-1
1712956844933420,0.2864208817,0,-0.01337689999,1.007111549,-0.1818351299,-1.768684745,-1,-1,-1,-1,-1
1712956844973840,0.2855064273,0,-0.02676584013,1.004866362,-0.1930325031,-1.769755363,-1,-1,-1,-1,-1
1712956845014240,0.2877399027,0,-0.02677980252,1.002591491,-0.2043150514,-1.770826578,-1,-1,-1,-1,-1
1712956845054660,0.2844574153,0,-0.04014773667,1.000330687,-0.2154664695,-1.772432446,-1,-1,-1,-1,-1
1712956845095210,0.2877851725,0,-0.01334372442,0.9980252385,-0.2267446518,-1.772966146,-1,-1,-1,-1,-1
1712956845140720,0.2600368559,0,-0.01188529748,0.9959366918,-0.2369342744,-1.773441553,-1,-1,-1,-1,-1
1712956845181130,0.2866406143,0,-0.04016169533,0.9936290979,-0.2481652796,-1.775048018,-1,-1,-1,-1,-1
1712956845221520,0.28677544,0,-0.04018065333,0.991302371,-0.2593978643,-1.776655197,-1,-1,-1,-1,-1
1712956845261930,0.283506602,0,-0.02677378058,0.9889843464,-0.270498693,-1.777726173,-1,-1,-1,-1,-1
1712956845302470,0.2867179811,0,-0.05336939171,0.9866280556,-0.2817227542,-1.779860973,-1,-1,-1,-1,-1
1712956845342920,0.2853652239,0,-0.05350529402,0.9842590094,-0.2928888202,-1.782001138,-1,-1,-1,-1,-1
1712956845383350,0.2864492238,0,-0.01337818056,0.9818570018,-0.3040921688,-1.782536268,-1,-1,-1,-1,-1
1712956845423740,0.2867683768,0,-0.04017950222,0.9794462919,-0.3153067231,-1.784143448,-1,-1,-1,-1,-1
1712956845464150,0.2846052647,0,-0.0401686132,0.9770358801,-0.3264328241,-1.785750151,-1,-1,-1,-1,-1
1712956845504960,0.2858322263,0,-0.01325303689,0.974597156,-0.3376030028,-1.786280274,-1,-1,-1,-1,-1
1712956845545410,0.2863430083,0,-0.01337331347,0.9721481204,-0.3487918377,-1.786815166,-1,-1,-1,-1,-1
1712956845585840,0.2823734879,0,-0.04014773667,0.9697271585,-0.35982427,-1.788421035,-1,-1,-1,-1,-1
1712956845626220,0.283668071,0,-0.02678902447,0.9672772884,-0.3709033728,-1.789492607,-1,-1,-1,-1,-1
1712956845666640,0.2876259983,0,-0.02676917054,0.9647811651,-0.382134378,-1.790563345,-1,-1,-1,-1,-1
1712956845707180,0.2836224735,0,-0.04003002122,0.96230793,-0.3932064176,-1.792164564,-1,-1,-1,-1,-1
1712956845747610,0.2844222188,0,-0.04014274105,0.9598099589,-0.4043056965,-1.793770313,-1,-1,-1,-1,-1
1712956845788040,0.2865271568,0,-0.04014581442,0.9572755694,-0.4154830575,-1.795376182,-1,-1,-1,-1,-1
1712956845829590,0.2817967534,0,-0.02603790723,0.9547653794,-0.4264718592,-1.796417713,-1,-1,-1,-1,-1
1712956845870000,0.2834995985,0,-0.0267731417,0.9522284865,-0.4375244379,-1.797488689,-1,-1,-1,-1,-1
1712956845910550,0.2845911682,0,-0.02668002062,0.9496699572,-0.4486168325,-1.798555851,-1,-1,-1,-1,-1
1712956845951150,0.2759349346,0,0.8526889086,0.9471777678,-0.4593691826,-1.764448285,-1,-1,-1,-1,-1
1712956845991570,0.2793235779,0,1.392168403,0.9450275898,-0.4703332782,-1.708761573,-1,-1,-1,-1,-1
1712956846032030,0.2893666029,0,1.711193562,0.9434357285,-0.4817979634,-1.640313864,-1,-1,-1,-1,-1
1712956846073330,0.287630409,0,1.70299983,0.9426365495,-0.493275404,-1.572193861,-1,-1,-1,-1,-1
1712956846113870,0.2825556695,0,1.894563198,0.9426207542,-0.5045776367,-1.496411324,-1,-1,-1,-1,-1
1712956846154270,0.2783502042,0,1.861147046,0.9434481859,-0.5156808496,-1.42196548,-1,-1,-1,-1,-1
1712956846194700,0.2791992128,0,1.819717407,0.9451041818,-0.5267253518,-1.349176764,-1,-1,-1,-1,-1
1712956846235160,0.2790059745,0,1.871941924,0.9475573301,-0.537612617,-1.274299145,-1,-1,-1,-1,-1
1712956846275570,0.2825062573,0,1.887832642,0.9508589506,-0.5484197736,-1.198785782,-1,-1,-1,-1,-1
1712956846316100,0.2815793455,0,1.854948759,0.9549530149,-0.5589125156,-1.124587774,-1,-1,-1,-1,-1
1712956846357240,0.2836157382,0,1.880494833,0.9598487616,-0.5691463947,-1.049368024,-1,-1,-1,-1,-1
1712956846397650,0.2814010978,0,1.847254634,0.9654555917,-0.5789065957,-0.9754778147,-1,-1,-1,-1,-1
1712956846438110,0.2831632793,0,1.871895552,0.9718071818,-0.5882846117,-0.9006019831,-1,-1,-1,-1,-1
1712956846478520,0.2814637721,0,1.847665906,0.9788002968,-0.5971079469,-0.826695323,-1,-1,-1,-1,-1
1712956846519060,0.2846613824,0,1.841376901,0.9865124822,-0.6054849029,-0.7530402541,-1,-1,-1,-1,-1
1712956846559490,0.2833313048,0,1.873006463,0.9947813749,-0.6132352352,-0.6781200171,-1,-1,-1,-1,-1
1712956846599920,0.2833873928,0,1.846614957,1.003608942,-0.6203463078,-0.6042554379,-1,-1,-1,-1,-1
1712956846640390,0.2831072807,0,1.844789386,1.012928009,-0.6267802119,-0.5304638743,-1,-1,-1,-1,-1
1712956846681550,0.2855177522,0,1.853248239,1.022779226,-0.6325583458,-0.4563339353,-1,-1,-1,-1,-1
1712956846722100,0.2825277746,0,1.841013432,1.032923937,-0.6375383139,-0.3826934099,-1,-1,-1,-1,-1
1712956846762550,0.2853017449,0,1.845519066,1.043510437,-0.6417998075,-0.3088726401,-1,-1,-1,-1,-1
1712956846802960,0.2844925821,0,1.833641768,1.054351568,-0.6452590823,-0.235526979,-1,-1,-1,-1,-1
1712956846843360,0.2835908234,0,1.874722123,1.065382004,-0.6479061842,-0.1605380923,-1,-1,-1,-1,-1
1712956846883780,0.2824083865,0,1.833641768,1.076533079,-0.6497119069,-0.08719242364,-1,-1,-1,-1,-1
1712956846924330,0.2804849744,0,1.014016628,1.087709904,-0.6506888866,-0.0466317609,-1,-1,-1,-1,-1
1712956846965460,0.287746191,0,0.355101645,1.099207282,-0.6512253881,-0.03242769465,-1,-1,-1,-1,-1
1712956847005880,0.2959483564,0,0.1606069505,1.111039042,-0.6516091824,-0.02600341663,-1,-1,-1,-1,-1
1712956847046350,0.2955242991,0,0.02672946267,1.122856021,-0.6519165039,-0.02493423782,80,619.6110229,203.8166504,20600,7900
1712956847086750,0.2825272381,0,-0.09372924268,1.134153605,-0.6521982551,-0.02868340723,-1,-1,-1,-1,-1
1712956847126560,0.293099016,0,-0.04076999426,1.145872712,-0.6525344849,-0.03031420708,-1,-1,-1,-1,-1
1712956847167010,0.2863854766,0,-0.06687656045,1.157322884,-0.6528816819,-0.03298927099,-1,-1,-1,-1,-1
1712956847207430,0.289688766,0,-0.02676712163,1.168904185,-0.6532638669,-0.03405995667,-1,-1,-1,-1,-1
1712956847247810,0.2878824174,0,-0.05358599126,1.180412769,-0.6536560059,-0.03620339558,-1,-1,-1,-1,-1
1712956847289600,0.2872058749,0,-0.01294306107,1.191893458,-0.6540718079,-0.03672111779,-1,-1,-1,-1,-1
1712956847330150,0.2867108881,0,-0.05336797982,1.20335412,-0.6544928551,-0.0388558358,-1,-1,-1,-1,-1
1712956847370580,0.2895956039,0,-0.02675853856,1.214929223,-0.6549428701,-0.03992617875,-1,-1,-1,-1,-1
1712956847411000,0.2907092273,0,-0.06691293418,1.226548314,-0.6554070115,-0.04260269552,-1,-1,-1,-1,-1
1712956847451470,0.2924747765,0,-0.06684017926,1.238236666,-0.6559052467,-0.04527630284,-1,-1,-1,-1,-1
1712956847491870,0.2888181806,0,-0.04017463326,1.249777555,-0.6564281583,-0.04688328877,-1,-1,-1,-1,-1
1712956847533050,0.2904933691,0,-0.05254884809,1.261384487,-0.6569727063,-0.04898524284,-1,-1,-1,-1,-1
1712956847573480,0.2906588912,0,-0.0401408188,1.272996902,-0.6575419903,-0.05059087649,-1,-1,-1,-1,-1
1712956847613890,0.2897532582,0,-0.08031929284,1.284572244,-0.6581280828,-0.0538036488,-1,-1,-1,-1,-1
1712956847654290,0.288739562,0,-0.04016374797,1.296105146,-0.6587491632,-0.05541019887,-1,-1,-1,-1,-1
1712956847694680,0.2888968885,0,-0.06697595119,1.307643294,-0.6593891382,-0.05808923766,-1,-1,-1,-1,-1
1712956847735220,0.2888383865,0,-0.05337720364,1.319177389,-0.6600598693,-0.06022432446,-1,-1,-1,-1,-1
1712956847775640,0.2907164097,0,-0.06691460311,1.330784917,-0.660759747,-0.06290090829,-1,-1,-1,-1,-1
1712956847816060,0.2875832915,0,-0.05353039876,1.342265487,-0.661482811,-0.0650421232,-1,-1,-1,-1,-1
1712956847856480,0.2897245884,0,-0.05354090407,1.35382998,-0.6622360349,-0.06718376279,-1,-1,-1,-1,-1
1712956847897320,0.2898177803,0,-0.0662330389,1.3653965,-0.6630142927,-0.06983308494,-1,-1,-1,-1,-1
1712956847937850,0.2836434543,0,-0.04003296793,1.376714587,-0.6638059616,-0.07143440098,-1,-1,-1,-1,-1
1712956847978290,0.2916862369,0,-0.05351835862,1.388352275,-0.6646386981,-0.07357513905,-1,-1,-1,-1,-1
1712956848018700,0.2886681259,0,-0.04015375674,1.399867773,-0.6654874682,-0.07518129051,-1,-1,-1,-1,-1
1712956848059170,0.2851959765,0,-0.08021029085,1.411243439,-0.6663443446,-0.07838970423,-1,-1,-1,-1,-1
1712956848099580,0.2855558693,0,-0.02677045204,1.422630548,-0.6672388315,-0.07946052402,-1,-1,-1,-1,-1
1712956848139650,0.2817568481,0,0.8371763825,1.433865309,-0.6681334376,-0.04597346857,-1,-1,-1,-1,-1
1712956848180090,0.2822477818,0,1.404546499,1.445143342,-0.6686522961,0.01020839065,-1,-1,-1,-1,-1
1712956848221290,0.2954498529,0,1.746317267,1.456960678,-0.6685316563,0.08006107807,-1,-1,-1,-1,-1
1712956848261690,0.2929163575,0,1.78063333,1.468639851,-0.6675946116,0.1512864083,-1,-1,-1,-1,-1
1712956848302080,0.2878610194,0,1.848580837,1.480022788,-0.665859282,0.2252296507,-1,-1,-1,-1,-1
1712956848343010,0.2819353342,0,1.876605034,1.491015315,-0.6633406878,0.3002938628,-1,-1,-1,-1,-1
1712956848383450,0.2833453417,0,1.873099327,1.501841903,-0.6599881649,0.3752178252,-1,-1,-1,-1,-1
1712956848423870,0.2875904143,0,1.846843243,1.512545228,-0.655772388,0.4490915537,-1,-1,-1,-1,-1
1712956848465240,0.2860908508,0,1.843751311,1.52285409,-0.650804162,0.5228415728,-1,-1,-1,-1,-1
1712956848505610,0.2879252136,0,1.875790119,1.532832503,-0.6450532079,0.5978731513,-1,-1,-1,-1,-1
1712956848546160,0.2856791615,0,1.854582906,1.542277455,-0.6386210322,0.6720564365,-1,-1,-1,-1,-1
1712956848586600,0.2884683013,0,1.85916853,1.551306963,-0.6314370632,0.7464231849,-1,-1,-1,-1,-1
1712956848627010,0.2887038589,0,1.88745904,1.55978477,-0.623595655,0.8219215274,-1,-1,-1,-1,-1
1712956848667430,0.2886895239,0,1.860594273,1.567646503,-0.6151375771,0.8963453174,-1,-1,-1,-1,-1
1712956848707830,0.2897962928,0,1.847620487,1.574885249,-0.6060837507,0.9702501297,-1,-1,-1,-1,-1
1712956848749150,0.2864439487,0,1.898396373,1.581359982,-0.5966308117,1.04618597,-1,-1,-1,-1,-1
1712956848789600,0.2894810438,0,1.818862557,1.587159753,-0.5866087675,1.118940473,-1,-1,-1,-1,-1
1712956848830030,0.2906517088,0,1.886572003,1.592236161,-0.5761495233,1.19440341,-1,-1,-1,-1,-1
1712956848870460,0.2886181176,0,1.860134125,1.596479654,-0.5654129982,1.268808722,-1,-1,-1,-1,-1
1712956848910840,0.2930686474,0,1.861930609,1.599966168,-0.554220736,1.343285918,-1,-1,-1,-1,-1
