utime,type,apriltag id,apriltag x,apriltag y,apriltag z
1713050100689417,MBOT_APRILTAG_ARRAY,3,-276.9314880371094,47.83550262451172,1771.6796875
1713050100723512,MBOT_APRILTAG_ARRAY,1,279.613525390625,47.037322998046875,1758.548583984375
1713050100723512,MBOT_APRILTAG_ARRAY,3,-277.01776123046875,47.843196868896484,1772.2164306640625
1713050100752941,MBOT_APRILTAG_ARRAY,1,279.64208984375,47.04639434814453,1758.779296875
1713050100752941,MBOT_APRILTAG_ARRAY,3,-277.0760192871094,47.838279724121094,1772.56103515625
1713050100789991,MBOT_APRILTAG_ARRAY,1,279.64715576171875,47.043724060058594,1758.794189453125
1713050100789991,MBOT_APRILTAG_ARRAY,3,-277.04833984375,47.82927703857422,1772.4110107421875
1713050100827318,MBOT_APRILTAG_ARRAY,1,280.030029296875,47.142147064208984,1760.9759521484375
1713050100827318,MBOT_APRILTAG_ARRAY,3,-277.0075988769531,47.827754974365234,1772.176513671875
1713050100861193,MBOT_APRILTAG_ARRAY,1,279.67535400390625,47.040767669677734,1758.9788818359375
1713050100861193,MBOT_APRILTAG_ARRAY,3,-276.9909973144531,47.81863784790039,1772.0816650390625
1713050100915405,MBOT_APRILTAG_ARRAY,1,279.6371154785156,47.03279113769531,1758.7188720703125
1713050100915405,MBOT_APRILTAG_ARRAY,3,-277.00128173828125,47.821693420410156,1772.25439453125
1713050100946922,MBOT_APRILTAG_ARRAY,1,279.6242980957031,47.027549743652344,1758.617431640625
1713050100946922,MBOT_APRILTAG_ARRAY,3,-277.03704833984375,47.819679260253906,1772.395263671875
1713050100979998,MBOT_APRILTAG_ARRAY,1,279.6263427734375,47.03181457519531,1758.6190185546875
1713050100979998,MBOT_APRILTAG_ARRAY,3,-276.94793701171875,47.8058967590332,1771.802001953125
1713050101016694,MBOT_APRILTAG_ARRAY,1,279.99554443359375,47.123291015625,1760.672119140625
1713050101016694,MBOT_APRILTAG_ARRAY,3,-277.1412353515625,47.83505630493164,1773.0986328125
1713050101050619,MBOT_APRILTAG_ARRAY,1,280.0098876953125,47.128028869628906,1760.820068359375
1713050101050619,MBOT_APRILTAG_ARRAY,3,-277.1204833984375,47.833534240722656,1772.908447265625
1713050101085270,MBOT_APRILTAG_ARRAY,1,280.0118103027344,47.12936019897461,1760.759765625
1713050101085270,MBOT_APRILTAG_ARRAY,3,-276.9747009277344,47.82122802734375,1772.0382080078125
1713050101140223,MBOT_APRILTAG_ARRAY,1,280.007568359375,47.13009262084961,1760.78271484375
1713050101140223,MBOT_APRILTAG_ARRAY,3,-277.07562255859375,47.838905334472656,1772.667724609375
1713050101180053,MBOT_APRILTAG_ARRAY,1,280.02130126953125,47.13344955444336,1760.851318359375
1713050101180053,MBOT_APRILTAG_ARRAY,3,-277.0936584472656,47.8466682434082,1772.7933349609375
1713050101213982,MBOT_APRILTAG_ARRAY,1,280.0408630371094,47.13935470581055,1761.01513671875
1713050101213982,MBOT_APRILTAG_ARRAY,3,-277.02264404296875,47.821144104003906,1772.3662109375
1713050101253238,MBOT_APRILTAG_ARRAY,1,280.0565185546875,47.14195251464844,1761.044921875
1713050101253238,MBOT_APRILTAG_ARRAY,3,-277.0270080566406,47.82310104370117,1772.3707275390625
1713050101287620,MBOT_APRILTAG_ARRAY,1,280.0473327636719,47.1320686340332,1760.9466552734375
1713050101287620,MBOT_APRILTAG_ARRAY,3,-276.8076171875,47.777610778808594,1770.9344482421875
1713050101328720,MBOT_APRILTAG_ARRAY,1,280.01220703125,47.124755859375,1760.745849609375
1713050101328720,MBOT_APRILTAG_ARRAY,3,-276.8026428222656,47.78546142578125,1770.958740234375
1713050101371329,MBOT_APRILTAG_ARRAY,1,280.05694580078125,47.131378173828125,1761.03759765625
1713050101371329,MBOT_APRILTAG_ARRAY,3,-276.81292724609375,47.78425979614258,1770.9613037109375
1713050101411088,MBOT_APRILTAG_ARRAY,1,280.0460510253906,47.134376525878906,1760.9794921875
1713050101411088,MBOT_APRILTAG_ARRAY,3,-276.940185546875,47.7955322265625,1771.7818603515625
1713050101445634,MBOT_APRILTAG_ARRAY,1,279.6308898925781,47.026729583740234,1758.6370849609375
1713050101445634,MBOT_APRILTAG_ARRAY,3,-276.9845275878906,47.80612564086914,1772.0782470703125
1713050101481142,MBOT_APRILTAG_ARRAY,1,279.6495666503906,47.02853012084961,1758.73583984375
1713050101481142,MBOT_APRILTAG_ARRAY,3,-276.9359130859375,47.802913665771484,1771.6925048828125
1713050101519335,MBOT_APRILTAG_ARRAY,1,279.61614990234375,47.02545166015625,1758.5357666015625
1713050101519335,MBOT_APRILTAG_ARRAY,3,-276.9365539550781,47.7964973449707,1771.7137451171875
1713050101570073,MBOT_APRILTAG_ARRAY,1,279.6217041015625,47.02436447143555,1758.581298828125
1713050101570073,MBOT_APRILTAG_ARRAY,3,-276.8865966796875,47.784912109375,1771.395751953125
1713050101604553,MBOT_APRILTAG_ARRAY,1,279.6228942871094,47.02531433105469,1758.5682373046875
1713050101604553,MBOT_APRILTAG_ARRAY,3,-276.8736572265625,47.77782440185547,1771.3050537109375
1713050101637125,MBOT_APRILTAG_ARRAY,1,279.6321716308594,47.02300262451172,1758.6029052734375
1713050101637125,MBOT_APRILTAG_ARRAY,3,-276.9297790527344,47.78695297241211,1771.6407470703125
1713050101674811,MBOT_APRILTAG_ARRAY,1,280.0034484863281,47.124027252197266,1760.697021484375
1713050101674811,MBOT_APRILTAG_ARRAY,3,-277.1028137207031,47.82082748413086,1772.810546875
1713050101711907,MBOT_APRILTAG_ARRAY,1,279.61187744140625,47.01797866821289,1758.4718017578125
1713050101711907,MBOT_APRILTAG_ARRAY,3,-277.108642578125,47.82938003540039,1772.859130859375
1713050101741769,MBOT_APRILTAG_ARRAY,1,279.6235656738281,47.021080017089844,1758.532958984375
1713050101741769,MBOT_APRILTAG_ARRAY,3,-277.0786437988281,47.81979751586914,1772.6142578125
1713050101794686,MBOT_APRILTAG_ARRAY,1,279.574462890625,47.01360321044922,1758.24462890625
1713050101794686,MBOT_APRILTAG_ARRAY,3,-276.94012451171875,47.792686462402344,1771.722900390625
1713050101829943,MBOT_APRILTAG_ARRAY,1,279.5821533203125,47.014347076416016,1758.310546875
1713050101829943,MBOT_APRILTAG_ARRAY,3,-277.078369140625,47.799495697021484,1772.589599609375
1713050101866139,MBOT_APRILTAG_ARRAY,1,279.6192932128906,47.016841888427734,1758.5389404296875
1713050101866139,MBOT_APRILTAG_ARRAY,3,-277.01824951171875,47.786041259765625,1772.2120361328125
1713050101901709,MBOT_APRILTAG_ARRAY,1,279.6588439941406,47.01850509643555,1758.797607421875
1713050101901709,MBOT_APRILTAG_ARRAY,3,-277.02667236328125,47.791446685791016,1772.2947998046875
1713050101939138,MBOT_APRILTAG_ARRAY,1,279.6244201660156,47.01401138305664,1758.59521484375
1713050101939138,MBOT_APRILTAG_ARRAY,3,-277.078125,47.80140686035156,1772.609619140625
1713050102005687,MBOT_APRILTAG_ARRAY,1,279.66827392578125,47.02217102050781,1758.8702392578125
1713050102005687,MBOT_APRILTAG_ARRAY,3,-277.0469055175781,47.78702926635742,1772.3853759765625
1713050102052769,MBOT_APRILTAG_ARRAY,1,279.67901611328125,47.02323913574219,1758.9134521484375
1713050102052769,MBOT_APRILTAG_ARRAY,3,-277.0298156738281,47.784358978271484,1772.295654296875
1713050102084298,MBOT_APRILTAG_ARRAY,1,279.6742248535156,47.02353286743164,1758.9053955078125
1713050102084298,MBOT_APRILTAG_ARRAY,3,-277.10186767578125,47.8062858581543,1772.769287109375
1713050102113539,MBOT_APRILTAG_ARRAY,1,279.6575012207031,47.01663589477539,1758.789306640625
1713050102113539,MBOT_APRILTAG_ARRAY,3,-277.07177734375,47.79398727416992,1772.5489501953125
1713050102146907,MBOT_APRILTAG_ARRAY,1,279.68768310546875,47.021244049072266,1758.967041015625
1713050102146907,MBOT_APRILTAG_ARRAY,3,-276.95843505859375,47.77635192871094,1771.8292236328125
1713050102183646,MBOT_APRILTAG_ARRAY,1,279.6880798339844,47.03184509277344,1758.9974365234375
1713050102183646,MBOT_APRILTAG_ARRAY,3,-277.0216369628906,47.799560546875,1772.2215576171875
1713050102234639,MBOT_APRILTAG_ARRAY,1,279.6563415527344,47.02545166015625,1758.7840576171875
1713050102234639,MBOT_APRILTAG_ARRAY,3,-277.0457763671875,47.80427932739258,1772.3887939453125
1713050102270391,MBOT_APRILTAG_ARRAY,1,279.62249755859375,47.01569747924805,1758.541259765625
1713050102270391,MBOT_APRILTAG_ARRAY,3,-277.08880615234375,47.80281448364258,1772.645751953125
1713050102305361,MBOT_APRILTAG_ARRAY,1,279.5958557128906,47.014469146728516,1758.393798828125
1713050102305361,MBOT_APRILTAG_ARRAY,3,-276.84771728515625,47.77198028564453,1771.156982421875
1713050102339950,MBOT_APRILTAG_ARRAY,1,279.6502380371094,47.020050048828125,1758.7425537109375
1713050102339950,MBOT_APRILTAG_ARRAY,3,-276.8856201171875,47.773956298828125,1771.3284912109375
1713050102375680,MBOT_APRILTAG_ARRAY,1,279.62420654296875,47.01262664794922,1758.5733642578125
1713050102375680,MBOT_APRILTAG_ARRAY,3,-277.0289001464844,47.80957794189453,1772.25
1713050102430387,MBOT_APRILTAG_ARRAY,1,279.96783447265625,47.10061264038086,1760.4996337890625
1713050102430387,MBOT_APRILTAG_ARRAY,3,-277.1062316894531,47.80885696411133,1772.7122802734375
1713050102459861,MBOT_APRILTAG_ARRAY,1,279.98712158203125,47.10430145263672,1760.6156005859375
1713050102459861,MBOT_APRILTAG_ARRAY,3,-276.92401123046875,47.774600982666016,1771.5328369140625
1713050102495136,MBOT_APRILTAG_ARRAY,1,280.025146484375,47.10933303833008,1760.8319091796875
1713050102495136,MBOT_APRILTAG_ARRAY,3,-276.8713684082031,47.768192291259766,1771.230712890625
1713050102529819,MBOT_APRILTAG_ARRAY,1,279.6523132324219,47.01245880126953,1758.671142578125
1713050102529819,MBOT_APRILTAG_ARRAY,3,-277.09954833984375,47.7977409362793,1772.6468505859375
1713050102565521,MBOT_APRILTAG_ARRAY,1,279.64129638671875,47.01142501831055,1758.6494140625
1713050102565521,MBOT_APRILTAG_ARRAY,3,-277.0916442871094,47.79417037963867,1772.599853515625
1713050102597749,MBOT_APRILTAG_ARRAY,1,280.0271301269531,47.10688781738281,1760.8660888671875
1713050102597749,MBOT_APRILTAG_ARRAY,3,-277.1103210449219,47.811588287353516,1772.7352294921875
1713050102638117,MBOT_APRILTAG_ARRAY,1,280.0552978515625,47.113155364990234,1761.04443359375
1713050102638117,MBOT_APRILTAG_ARRAY,3,-277.0447082519531,47.79879379272461,1772.399169921875
1713050102680277,MBOT_APRILTAG_ARRAY,1,280.0910339355469,47.11771011352539,1761.264404296875
1713050102680277,MBOT_APRILTAG_ARRAY,3,-277.0445251464844,47.79623031616211,1772.36181640625
1713050102718093,MBOT_APRILTAG_ARRAY,1,279.6661682128906,47.00850296020508,1758.8404541015625
1713050102718093,MBOT_APRILTAG_ARRAY,3,-277.1297912597656,47.80482482910156,1772.91748046875
1713050102743978,MBOT_APRILTAG_ARRAY,1,279.677978515625,47.009910583496094,1758.9075927734375
1713050102743978,MBOT_APRILTAG_ARRAY,3,-277.1535339355469,47.8084716796875,1773.0772705078125
1713050102775802,MBOT_APRILTAG_ARRAY,1,279.6239318847656,47.0050048828125,1758.5614013671875
1713050102775802,MBOT_APRILTAG_ARRAY,3,-277.1854553222656,47.816219329833984,1773.277099609375
1713050102802877,MBOT_APRILTAG_ARRAY,1,279.6495666503906,47.00910568237305,1758.6751708984375
1713050102802877,MBOT_APRILTAG_ARRAY,3,-277.2147216796875,47.8183708190918,1773.4351806640625
1713050102833830,MBOT_APRILTAG_ARRAY,1,279.62310791015625,47.003211975097656,1758.515380859375
1713050102833830,MBOT_APRILTAG_ARRAY,3,-277.0888366699219,47.8026008605957,1772.697509765625
1713050102859987,MBOT_APRILTAG_ARRAY,1,279.6484069824219,47.009952545166016,1758.6932373046875
1713050102859987,MBOT_APRILTAG_ARRAY,3,-277.1434020996094,47.805152893066406,1773.01708984375
1713050102893822,MBOT_APRILTAG_ARRAY,1,279.6547546386719,47.005069732666016,1758.7718505859375
1713050102893822,MBOT_APRILTAG_ARRAY,3,-277.0472106933594,47.800941467285156,1772.3895263671875
1713050102923940,MBOT_APRILTAG_ARRAY,1,279.6377868652344,47.00642013549805,1758.670166015625
1713050102923940,MBOT_APRILTAG_ARRAY,3,-277.0417785644531,47.805908203125,1772.41015625
1713050102975031,MBOT_APRILTAG_ARRAY,1,279.6067810058594,47.00265121459961,1758.4781494140625
1713050102975031,MBOT_APRILTAG_ARRAY,3,-276.98919677734375,47.788387298583984,1772.064697265625
1713050103005713,MBOT_APRILTAG_ARRAY,1,279.64697265625,47.00888442993164,1758.6943359375
1713050103005713,MBOT_APRILTAG_ARRAY,3,-276.9032897949219,47.76497268676758,1771.5465087890625
1713050103040483,MBOT_APRILTAG_ARRAY,1,279.60693359375,47.004783630371094,1758.4620361328125
1713050103040483,MBOT_APRILTAG_ARRAY,3,-276.977783203125,47.78874969482422,1772.015625
1713050103074260,MBOT_APRILTAG_ARRAY,1,279.64959716796875,47.007877349853516,1758.71337890625
1713050103074260,MBOT_APRILTAG_ARRAY,3,-277.01708984375,47.77827072143555,1772.18896484375
1713050103102221,MBOT_APRILTAG_ARRAY,1,279.62664794921875,47.00429153442383,1758.5791015625
1713050103102221,MBOT_APRILTAG_ARRAY,3,-277.071044921875,47.78818130493164,1772.544921875
1713050103136686,MBOT_APRILTAG_ARRAY,1,279.63153076171875,47.00192642211914,1758.5498046875
1713050103136686,MBOT_APRILTAG_ARRAY,3,-277.15289306640625,47.813419342041016,1773.06396484375
1713050103172005,MBOT_APRILTAG_ARRAY,1,279.66986083984375,47.011810302734375,1758.8155517578125
1713050103172005,MBOT_APRILTAG_ARRAY,3,-277.19073486328125,47.817420959472656,1773.33349609375
1713050103222849,MBOT_APRILTAG_ARRAY,1,279.6866760253906,47.01423263549805,1758.9251708984375
1713050103222849,MBOT_APRILTAG_ARRAY,3,-276.99285888671875,47.78044891357422,1772.0579833984375
1713050103259981,MBOT_APRILTAG_ARRAY,1,279.67767333984375,47.010009765625,1758.8721923828125
1713050103259981,MBOT_APRILTAG_ARRAY,3,-277.0379333496094,47.785240173339844,1772.2904052734375
1713050103289396,MBOT_APRILTAG_ARRAY,1,279.6424255371094,47.008419036865234,1758.737060546875
1713050103289396,MBOT_APRILTAG_ARRAY,3,-276.9261169433594,47.770694732666016,1771.5604248046875
1713050103324683,MBOT_APRILTAG_ARRAY,1,279.679443359375,47.01510238647461,1758.9376220703125
1713050103324683,MBOT_APRILTAG_ARRAY,3,-276.8714904785156,47.76573181152344,1771.204833984375
1713050103362384,MBOT_APRILTAG_ARRAY,1,279.6661682128906,47.01280975341797,1758.8778076171875
1713050103362384,MBOT_APRILTAG_ARRAY,3,-276.9610290527344,47.77561950683594,1771.782470703125
1713050103396866,MBOT_APRILTAG_ARRAY,1,279.6820373535156,47.015750885009766,1758.93896484375
1713050103396866,MBOT_APRILTAG_ARRAY,3,-277.0045471191406,47.77562713623047,1772.0682373046875
1713050103444190,MBOT_APRILTAG_ARRAY,1,279.6803283691406,47.01262283325195,1758.924560546875
1713050103444190,MBOT_APRILTAG_ARRAY,3,-277.0733642578125,47.785343170166016,1772.506591796875
1713050103479231,MBOT_APRILTAG_ARRAY,1,279.6391296386719,47.002593994140625,1758.6717529296875
1713050103479231,MBOT_APRILTAG_ARRAY,3,-276.9330749511719,47.766151428222656,1771.57177734375
1713050103512281,MBOT_APRILTAG_ARRAY,1,279.59906005859375,46.993160247802734,1758.4302978515625
1713050103512281,MBOT_APRILTAG_ARRAY,3,-277.00091552734375,47.788330078125,1771.95751953125
1713050103549477,MBOT_APRILTAG_ARRAY,1,279.58258056640625,46.99370574951172,1758.33837890625
1713050103549477,MBOT_APRILTAG_ARRAY,3,-276.9949645996094,47.77434539794922,1771.9990234375
1713050103586420,MBOT_APRILTAG_ARRAY,1,279.5838317871094,46.992027282714844,1758.3380126953125
1713050103586420,MBOT_APRILTAG_ARRAY,3,-277.0363464355469,47.77653121948242,1772.244140625
1713050103621906,MBOT_APRILTAG_ARRAY,1,279.58392333984375,46.98823547363281,1758.3277587890625
1713050103621906,MBOT_APRILTAG_ARRAY,3,-277.0982360839844,47.78975296020508,1772.618408203125
1713050103657787,MBOT_APRILTAG_ARRAY,1,279.6059265136719,46.990135192871094,1758.4459228515625
1713050103657787,MBOT_APRILTAG_ARRAY,3,-277.1202087402344,47.79178237915039,1772.8094482421875
1713050103702296,MBOT_APRILTAG_ARRAY,1,279.6450500488281,46.9957160949707,1758.6695556640625
1713050103702296,MBOT_APRILTAG_ARRAY,3,-277.0804138183594,47.7817497253418,1772.5711669921875
1713050103740356,MBOT_APRILTAG_ARRAY,1,279.63604736328125,46.99346923828125,1758.642333984375
1713050103740356,MBOT_APRILTAG_ARRAY,3,-277.1158752441406,47.788230895996094,1772.7843017578125
1713050103774136,MBOT_APRILTAG_ARRAY,1,279.6645812988281,46.99462890625,1758.807861328125
1713050103774136,MBOT_APRILTAG_ARRAY,3,-277.1791687011719,47.80377197265625,1773.1656494140625
1713050103804515,MBOT_APRILTAG_ARRAY,1,279.6623840332031,46.99480056762695,1758.7528076171875
1713050103804515,MBOT_APRILTAG_ARRAY,3,-277.04541015625,47.768280029296875,1772.3394775390625
1713050103840365,MBOT_APRILTAG_ARRAY,1,279.7036437988281,46.99922180175781,1759.0439453125
1713050103840365,MBOT_APRILTAG_ARRAY,3,-277.0926818847656,47.785125732421875,1772.634521484375
1713050103877022,MBOT_APRILTAG_ARRAY,1,279.72662353515625,47.00585174560547,1759.1541748046875
1713050103877022,MBOT_APRILTAG_ARRAY,3,-277.1265869140625,47.79448699951172,1772.819580078125
1713050103931069,MBOT_APRILTAG_ARRAY,1,279.710693359375,47.00468063354492,1759.1153564453125
1713050103931069,MBOT_APRILTAG_ARRAY,3,-276.9477844238281,47.754364013671875,1771.71484375
1713050103961064,MBOT_APRILTAG_ARRAY,1,279.63873291015625,46.99505615234375,1758.6358642578125
1713050103961064,MBOT_APRILTAG_ARRAY,3,-277.0963134765625,47.76689910888672,1772.60888671875
1713050103998480,MBOT_APRILTAG_ARRAY,1,279.6468811035156,46.99284744262695,1758.685546875
1713050103998480,MBOT_APRILTAG_ARRAY,3,-277.1125183105469,47.774539947509766,1772.6815185546875
1713050104036197,MBOT_APRILTAG_ARRAY,1,279.6543273925781,46.99752426147461,1758.7449951171875
1713050104036197,MBOT_APRILTAG_ARRAY,3,-277.1101379394531,47.78392791748047,1772.6822509765625
1713050104071808,MBOT_APRILTAG_ARRAY,1,279.65521240234375,46.99702453613281,1758.69384765625
1713050104071808,MBOT_APRILTAG_ARRAY,3,-277.0271911621094,47.75686264038086,1772.0662841796875
1713050104106179,MBOT_APRILTAG_ARRAY,1,279.63720703125,46.99628829956055,1758.60107421875
1713050104106179,MBOT_APRILTAG_ARRAY,3,-277.0385437011719,47.76122283935547,1772.1695556640625
1713050104140732,MBOT_APRILTAG_ARRAY,1,279.63751220703125,46.99397277832031,1758.6220703125
1713050104140732,MBOT_APRILTAG_ARRAY,3,-277.0333557128906,47.76434326171875,1772.1337890625
1713050104184930,MBOT_APRILTAG_ARRAY,1,279.6219787597656,46.99327850341797,1758.51171875
1713050104184930,MBOT_APRILTAG_ARRAY,3,-276.9879150390625,47.75975799560547,1771.847900390625
1713050104217865,MBOT_APRILTAG_ARRAY,1,279.6253356933594,46.99307632446289,1758.5286865234375
1713050104217865,MBOT_APRILTAG_ARRAY,3,-276.99102783203125,47.7591552734375,1771.855712890625
1713050104247586,MBOT_APRILTAG_ARRAY,1,279.64251708984375,46.994895935058594,1758.6451416015625
1713050104247586,MBOT_APRILTAG_ARRAY,3,-276.952880859375,47.7522087097168,1771.7003173828125
1713050104280089,MBOT_APRILTAG_ARRAY,1,279.655517578125,46.99593734741211,1758.7403564453125
1713050104280089,MBOT_APRILTAG_ARRAY,3,-277.1078796386719,47.79012680053711,1772.6929931640625
1713050104317501,MBOT_APRILTAG_ARRAY,1,279.6622009277344,46.99515914916992,1758.768310546875
1713050104317501,MBOT_APRILTAG_ARRAY,3,-277.2466735839844,47.8011474609375,1773.5113525390625
1713050104354836,MBOT_APRILTAG_ARRAY,1,279.6694030761719,46.9930419921875,1758.7900390625
1713050104354836,MBOT_APRILTAG_ARRAY,3,-277.1732482910156,47.795806884765625,1773.108154296875
1713050104405452,MBOT_APRILTAG_ARRAY,1,279.68829345703125,47.00019836425781,1758.94677734375
1713050104405452,MBOT_APRILTAG_ARRAY,3,-277.12628173828125,47.78828430175781,1772.7808837890625
1713050104435225,MBOT_APRILTAG_ARRAY,1,279.69122314453125,47.003135681152344,1758.983154296875
1713050104435225,MBOT_APRILTAG_ARRAY,3,-277.0814514160156,47.778282165527344,1772.4844970703125
1713050104471362,MBOT_APRILTAG_ARRAY,1,279.726806640625,47.00919723510742,1759.1605224609375
1713050104471362,MBOT_APRILTAG_ARRAY,3,-277.08660888671875,47.7801513671875,1772.5501708984375
1713050104506329,MBOT_APRILTAG_ARRAY,1,279.7035827636719,47.004852294921875,1759.0279541015625
1713050104506329,MBOT_APRILTAG_ARRAY,3,-277.0506591796875,47.769142150878906,1772.2998046875
1713050104541978,MBOT_APRILTAG_ARRAY,1,279.7142333984375,47.00251007080078,1759.0589599609375
1713050104541978,MBOT_APRILTAG_ARRAY,3,-276.7874755859375,47.71339416503906,1770.650390625
1713050104575161,MBOT_APRILTAG_ARRAY,1,279.6791687011719,46.99994659423828,1758.845947265625
1713050104575161,MBOT_APRILTAG_ARRAY,3,-276.92620849609375,47.73798751831055,1771.5440673828125
1713050104612897,MBOT_APRILTAG_ARRAY,1,279.6584777832031,46.99486541748047,1758.7491455078125
1713050104612897,MBOT_APRILTAG_ARRAY,3,-276.9016418457031,47.74198913574219,1771.3614501953125
1713050104656697,MBOT_APRILTAG_ARRAY,1,279.6810607910156,46.99996566772461,1758.8721923828125
1713050104656697,MBOT_APRILTAG_ARRAY,3,-276.8882751464844,47.73756408691406,1771.2608642578125
1713050104684788,MBOT_APRILTAG_ARRAY,1,279.6749267578125,46.99813461303711,1758.8642578125
1713050104684788,MBOT_APRILTAG_ARRAY,3,-277.0176086425781,47.7614860534668,1772.0684814453125
1713050104721704,MBOT_APRILTAG_ARRAY,1,279.72003173828125,47.00540542602539,1759.122802734375
1713050104721704,MBOT_APRILTAG_ARRAY,3,-277.07244873046875,47.777008056640625,1772.5093994140625
1713050104758643,MBOT_APRILTAG_ARRAY,1,279.7206115722656,47.00627517700195,1759.1234130859375
1713050104758643,MBOT_APRILTAG_ARRAY,3,-277.1149597167969,47.786376953125,1772.716064453125
