utime,vel vx,vel vy,vel wz,apriltag 1 id,apriltag 1 latitude,apriltag 1 longitude,apriltag 2 id,apriltag 2 latitude,apriltag 2 longitude,odometry x,odometry y,odometry theta
1713050069349647,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069390760,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069431123,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069471479,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069511986,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069552384,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069592795,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069633193,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069673605,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069715188,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069755602,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069795994,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069836392,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069876818,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069916079,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069956509,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050069997739,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070038139,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070078533,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070119059,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070159468,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070199864,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070240265,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070280680,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070322137,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070362524,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070402916,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070443316,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070483705,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070524247,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070564643,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070606019,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070646419,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070686814,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070727345,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070767720,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070808116,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070848500,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070888904,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070931345,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050070972834,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071013233,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071053646,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071094050,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
